"","SampleID","Treatment","MetaHybridLouvain","N","Freq","4G2","Axl","CCR4","CCR5","CCR6","CCR7","CD11b","CD11c","CD123","CD127","CD14","CD141","CD16","CD161","CD169","CD19","CD1c","CD20","CD209","CD24","CD25","CD27","CD3","CD38","CD4","CD40","CD45","CD45RA","CD56","CD57","CD66b","CD8","CD86","CX3CR1","CXCR3","CXCR5","DNA","E1D8","HLADR","Osmium","PD_1"
"1","1096_DENV_ctrl","Acute","granulocyte_7",96,0.000283114018272651,0.14096520495061,0.0414284601196969,0.0814098796401545,0.0393341720451682,0.014914148302485,0.0640626082342762,0.775577201949469,0.532881199691372,0.0758268012606655,0.0172239066899388,0.69494725838857,0.0939059072895581,0.0841810703999936,0.016088492476732,0.603913292668472,0.031742787132429,0.0157308321975476,0.0314652518638535,0.0330752223586507,0.0280749432418313,0.0465388605679395,0.0528093002284994,0.111035338230401,0.492471271203664,0.26595525282022,0.186828417076117,0.681124624289068,0.0888677123612711,0.0919584907333391,0.0426123067730709,0.829894247324767,0.0655991216585642,0.516207403779342,0.0181765871791165,0.0199780465197652,0.134476449140055,0.847547623207228,0.0417476205155526,0.127074372711937,0.815135788519273,0.0112862458028539
"2","1304","Conv","granulocyte_7",34,0.000123418697932737,0.195390028737603,0.0471020846780028,0.0749545554774325,0.0138775234857642,0.021658048362885,0.168250745552956,0.781024169817698,0.593714043671112,0.0634248758649214,0.00869501793792531,0.760895619879985,0.0929850467200264,0.0627806796626518,0.0352334516055407,0.607566062083319,0.0264721222227302,0.00670384822607045,0.0272762776859855,0.107022459198171,0.164402504705569,0.0679651215023998,0.0695761881589342,0.247411173775385,0.542368973785952,0.370718213416617,0.196816509175805,0.522726817951725,0.0698480752765358,0.088207341660727,0.101774538572805,0.989395661330224,0.126630535901811,0.587370186036263,0.269523088924028,0.0275126832219487,0.146924155587064,0.894432675888884,0.0595831753786467,0.400515001050028,0.894125743954131,0.0164413305237062
"3","1345_OFI_ctrl","Acute","granulocyte_7",41,0.000294726551268043,0.176693101873451,0.0822367965201687,0.122907073144435,0.155056678082847,0.0337198827553532,0.0773822721528626,0.814640204770431,0.601477476877057,0.152534802645987,0.0405988396678883,0.763952761981176,0.131267543741185,0.119267634467359,0.0326735080169589,0.677289450264573,0.0497372149995765,0.0262625414261384,0.033470271521877,0.0345899038974945,0.0328840908335817,0.0813662144110207,0.0541519906115649,0.175401867791368,0.596644456308127,0.376073991406224,0.24742136265012,0.645765040328168,0.114108257881994,0.12401599485369,0.0580550529374675,0.924279372379883,0.098319855756412,0.579222811680897,0.0442829355693373,0.0331515925886249,0.211210721251316,0.875310901135226,0.0916761061693331,0.342569218460872,0.836165896367593,0.0365644576006207
"4","1369","Conv","granulocyte_7",74,0.000202614271711214,0.197174476484795,0.0200106699696854,0.100819400569088,0.0300274036195604,0.032590424002986,0.102257171735049,0.786974487114754,0.562714607485502,0.0260272003002788,0.00472799435030884,0.722915533981826,0.0640713699580117,0.0536343584143995,0.0313242051418912,0.556132370968856,0.0221996359658094,0.0195260273368302,0.0565748678032458,0.0764482401837391,0.103199386011844,0.0402614643411178,0.0560658012926289,0.150408987009339,0.476355509153756,0.274730786967926,0.144591823788089,0.45669638162009,0.0598703815941885,0.0549753396562433,0.0644512214038919,0.86519951657132,0.0677922388445201,0.461302942091456,0.12187135700937,0.0232864585465001,0.0951196437435298,0.882925671825511,0.035449598231497,0.314588977116461,0.873550278837571,0.00722048334203909
"5","1779_OFI_ctrl","Acute","granulocyte_7",16,8.62245502850799e-05,0.110299630034843,0.0177291511211283,0.0882365920609756,0.0408109348789649,0.0778777510446246,0.0429707400242231,0.803436537600034,0.468296981092031,0.0533365501822942,0.00574701774511116,0.648778008135121,0.0175280881765557,0.00194772860428147,0.0431877858950467,0.332681506460553,0.0199321074131967,0.0323008781717077,0.0098888645960926,0.0136276390886894,0.0241893624736592,0.0303347224285046,0.0517858125137095,0.116733147228948,0.52194427151588,0.124763038672096,0.0806371029057086,0.729694402520104,0.0971866112034712,0.0379283693102078,0.0176742759326213,0.929102340477888,0.0558325230252277,0.453300303987006,0.0375811212091096,0.00824279033383538,0.0700148205727231,0.838916014221247,0.05904444833505,0.262840543301079,0.781402607901178,0.0114115161456334
"6","1855_OFI_ctrl","Acute","granulocyte_7",136,0.000560159480699211,0.123373823283651,0.0166935922039482,0.0679810496579595,0.0563643967089938,0.0637267774612994,0.0654859108130579,0.727948785694196,0.556233363915244,0.0706438686934949,0.028961551185018,0.69579883660744,0.106398121841137,0.040343890419975,0.0366240044850856,0.485556336514366,0.02972644823485,0.0125505061628283,0.0311570861678683,0.0248874685380405,0.0256241864723988,0.0294256663917686,0.0606784259748306,0.121922398491892,0.527844307157471,0.320455010350356,0.11138625264496,0.645951317497249,0.100657217505279,0.0632944352987641,0.0611416699555059,0.812918909305508,0.0716638974330979,0.441308043344359,0.0261594611175943,0.0242162125970579,0.0648836240804229,0.850338934545882,0.0490085975986415,0.193856817746844,0.797157425585732,0.0153799378887125
"7","2007","Conv","granulocyte_7",130,0.00113691022781932,0.187858715662731,0.0342470454604371,0.0947450284897209,0.0345845413683277,0.0257872579440877,0.152909033453064,0.753918372749482,0.595913502925159,0.10244416499937,0.016410816370835,0.767390774018707,0.0770620850180804,0.0629206801558855,0.0302616143887635,0.638015981350844,0.0421581689489016,0.0154888916864825,0.0571649233556434,0.183210585005465,0.126904539473532,0.0552577269857283,0.0609580891305516,0.156364486430373,0.549117948021325,0.295839585251451,0.284591455554831,0.417737441221307,0.0768811368933199,0.0866641335256312,0.0949675156181889,0.851586244667913,0.0692109029927985,0.604980172070904,0.186351906140418,0.0277769177091785,0.0987230708724754,0.886280438012207,0.0514625847871536,0.347756380130043,0.894829983503832,0.0135595638231387
"8","201","Conv","granulocyte_7",33,8.050822647696e-05,0.111827704823634,0.0309379910528069,0.100312042977121,0.0215406840556327,0.0337878077372042,0.0447495387507021,0.792402261463163,0.584999770405789,0.0350247793080467,0.0100277485881395,0.734047711402426,0.0309882078229738,0.0414241538372398,0.0537478761014274,0.420951310313469,0.0203320813939614,0.0105807125864723,0.0507484087448643,0.0202217731062307,0.0200553344383518,0.023926914040191,0.0593206476355504,0.166094295855263,0.455310135428253,0.292976265252945,0.124822037735637,0.515285176283903,0.0814356084540308,0.053594551951736,0.0589870025085859,0.690817424035724,0.0663468234282596,0.420858916280429,0.103010279256882,0.0220708785869987,0.0504470951467088,0.886348876216635,0.0323361858189745,0.322412805393353,0.860367276768937,0.00894147355261313
"9","3758","Acute","granulocyte_7",5,2.0262603339277e-05,0.105320967244409,0.0244807301325477,0.189562183869705,0.175247067529347,0.0811357478791631,0.14684622616882,0.810259120166149,0.640761615815665,0.0772713052349751,0.0383051310650563,0.77316237498218,0.0253361459889925,0.0226923277655038,0.00785019468484608,0.326003817892312,0.0331380868989258,0.0402816627578576,0.089495225047535,0.0254840070915463,0.0131767642146247,0,0.0966500548191988,0.196751024107571,0.460387343397964,0.509035642324771,0.301496940519393,0.645349094842262,0.0598158570333588,0.141330566165668,0.0519740681710182,0.886224495765073,0.236448983799802,0.575140826809429,0.068797787573431,0.0325566551915611,0.0176587710966384,0.85514388024735,0.0511147572759737,0.40861373651386,0.878596997925092,0.0102060078636522
"10","3758","Conv","granulocyte_7",43,0.000240419560088117,0.103843513344575,0.0137988449994855,0.0811265105504208,0.216551754495344,0.0172703596517277,0.0701163276685102,0.820914630002667,0.508777990239351,0.0426196374451449,0.0339813453262298,0.718214745701382,0.047937957895162,0.076550193959444,0.0377276340714408,0.511776476768489,0.0500244487373558,0.0240320619433724,0.0461949314596091,0.0373399733159498,0.0130029080272657,0.0455779712517678,0.0533311039086263,0.126259785362348,0.457600779494804,0.218086834980025,0.197138139608397,0.559964382735686,0.0783372995198739,0.101272183749862,0.0552055045024171,0.818798470307924,0.105226962407036,0.528670206552286,0.110762749709031,0.0246661631213894,0.0805576578941732,0.867550580599912,0.0332126585233891,0.242596784850166,0.883987861220829,0.0088537982248812
