"","SampleID","Treatment","MetaHybridLouvain","N","Freq","4G2","Axl","CCR4","CCR5","CCR6","CCR7","CD11b","CD11c","CD123","CD127","CD14","CD141","CD16","CD161","CD169","CD19","CD1c","CD20","CD209","CD24","CD25","CD27","CD3","CD38","CD4","CD40","CD45","CD45RA","CD56","CD57","CD66b","CD8","CD86","CX3CR1","CXCR3","CXCR5","DNA","E1D8","HLADR","Osmium","PD_1"
"1","1659","Acute","monocyte_2",15,5.15315166755988e-05,0.17437538447899,0.708630198792933,0.116342796232592,0.0457069171586277,0.362827993747266,0.0941682972967288,0.754467627370071,0.606971858092674,0.337611564604556,0.010018919267093,0.810393707981378,0.10848521250597,0.0548760947508582,0.0363057155972838,0.0139211851848217,0.0647816058617883,0.0592604729578458,0.0426179578333537,0.135600201794896,0.0275508266799094,0.004636279069267,0.086179644396926,0.120148503790829,0.460556252569235,0.503424927802637,0.316247560983434,0.767860800629184,0.0980393781568616,0.0728579767963237,0.0722053530188269,0.03986069481331,0.0873522958836988,0.624760683776867,0.331109313461767,0.0123737465317291,0.0420753218266664,0.907708621964367,0.0551595084685915,0.58101319918988,0.929809496580879,0.453339200414122
"2","1855_OFI_ctrl","Acute","monocyte_2",23,9.4732853353543e-05,0.198959334586965,0.589423933453711,0.0814108621014712,0.114546785715647,0.382159556188581,0.0240230692169481,0.696616890094509,0.548453731801946,0.427519170038854,0.0118517102725721,0.738301249185493,0.102001584895958,0.0389503108109569,0.0245241260373522,0.578612426281319,0.100431750835538,0.0155470702231317,0.0282198847973452,0.0425221682773511,0.00979336907246404,0.0444038455325415,0.0514144447979715,0.0983749453341227,0.536335994757594,0.364219909118692,0.188832158262833,0.652528470414618,0.111313885148705,0.0588238820687053,0.0357632583293122,0.0349585191959847,0.0552734408497293,0.560459102976584,0.0613982281532788,0.00595991292358843,0.126998443958339,0.864502639100159,0.0468670700934088,0.461021106102125,0.820646315564393,0.469189737404694
"3","1879_CHIK_ctrl","Conv","monocyte_2",12,2.92408348258343e-05,0.102989556021657,0.660734447551664,0.264940471695363,0.0316594342618807,0.458392056436857,0.0376811755922094,0.667746572433666,0.606042658839188,0.375514981070668,0.00915108768389717,0.730777530437201,0.208257510663785,0.0158462883672845,0.0232736575396289,0.138466246962598,0.0580194082490608,0.0301583204418312,0.0494008437049095,0.0221718260792396,0.0127694567196933,0.0491788735321988,0.0296406210506565,0.0435330976934309,0.485368056691679,0.388080530609934,0.149732570163387,0.728186488577511,0.272604406353745,0.0482047031987411,0.0173361640797333,0.0170546981466952,0.0941212230199717,0.582812291780139,0.0742708295311995,0.0408591042375229,0.0404771744722665,0.859200776730213,0.0571696689789382,0.54745992099356,0.846614052140614,0.363295372117314
"4","2007","Acute","monocyte_2",70,0.000118068135434271,0.11282740750408,0.513696433308435,0.150503140172501,0.0470502739310216,0.322249604347362,0.0586155858179288,0.691751817231902,0.5911669488823,0.349138440817858,0.0136204071861066,0.773469779795717,0.123125076496893,0.0188708578766731,0.0395032876952346,0.0461103432653477,0.0933985961973295,0.0243232981702867,0.024481565273772,0.0701160701991576,0.0171296485244434,0.0331790233439626,0.0756192249406002,0.0729484652963337,0.492250991970225,0.424830375903193,0.208880027053632,0.258777428594412,0.124781283109032,0.0672815172515047,0.0639131879266651,0.0425518276793642,0.0987177883352423,0.625924496244061,0.2047447430154,0.0230182551014167,0.0257703657804281,0.895089655354679,0.0621005119410641,0.521644899865647,0.907784307093516,0.435454141650118
"5","3132","Acute","monocyte_2",17,4.10960559873327e-05,0.0687486106732739,0.531263272311759,0.181242263454196,0.322965817743897,0.343961474326227,0.0380874053736317,0.781914837098226,0.62168611424687,0.358003023400012,0.0125484272076311,0.785084948743265,0.10337742040629,0.050752607436741,0.0476438522544273,0.320321920389477,0.0939874580079491,0.0227236196811841,0.0599230592181589,0.0692338220177683,0.0275937514087877,0.0487618289182091,0.0405652729521504,0.176482640023201,0.509329621853677,0.497878770723987,0.180056669864913,0.749667888516047,0.0924246277913684,0.0775218021383301,0.0619309576746328,0.087268634088113,0.133047519973597,0.574574538572057,0.384184632416757,0.0587453501042232,0.0357371813315822,0.888089348691534,0.0226811908969723,0.499086721168426,0.907186063123435,0.425081084206203
"6","3132","Conv","monocyte_2",2,1.42551674982181e-05,0.093777021311879,0.689788578607212,0.151106983267972,0.532426386219836,0.440027516589122,0.044323914823259,0.8409552834299,0.593867365274819,0.386527873875327,0,0.846136826559603,0.0369147243148525,0.102441231603448,0.176861989670561,0.611057217885883,0.115570268526433,0,0.167547283901894,0.130627001073006,0.021661147666793,0.122098179394315,0,0.15118096377082,0.606786375599467,0.510932150172858,0.165406279953018,0.733893477879698,0.116432462890597,0.0436226973378742,0.103989924288374,0.229165671105291,0.194715814378349,0.710991870529212,0.444218227181559,0.0158722333744939,0.133805501556684,0.882343023245132,0.0360156034183687,0.568929608457524,0.908531979247096,0.555398116744638
"7","4041","Acute","monocyte_2",53,0.000135807593950669,0.106808721028646,0.43009944014128,0.209747666796232,0.296858425186832,0.292116711377445,0.0586177345184583,0.762278655240935,0.559609730659446,0.309455499331095,0.0223236734916576,0.757308475442308,0.117619147531058,0.077643563270874,0.0329526154348549,0.108494388045289,0.0712241925394177,0.0312473865546463,0.0523200816816446,0.0689928028152552,0.0225181752595792,0.0564931157345065,0.0774592482258491,0.144020247087256,0.554329041696459,0.558157449530091,0.151553821317473,0.741121784703809,0.185338748645931,0.14086906867223,0.0626509806773769,0.0780317155327406,0.147638966992069,0.627355547025424,0.293622959010179,0.0497375537024527,0.036409633365543,0.890470377986,0.0360586535997336,0.554345507912764,0.909204235398608,0.519002767441278
"8","4041","Conv","monocyte_2",1,8.08871704858892e-06,0,0.727502360460315,0.14045627995978,0.395201293886758,0.596112577415604,0,0.411779981224049,0.643544851959322,0.544496122053679,0,0.652189381653453,0,0.191239427280945,0,0.397881933255939,0.060043472593094,0.0285124321491808,0.0338573286492166,0.101789767186093,0.0479437809585388,0,0.240430640298489,0.119990263247918,0.458885000615974,0.520286153384105,0.155729262457693,0.624865591814535,0.157630900831094,0.00347146746695945,0.12919702649854,0.155533612671154,0.118671775857299,0.792691736174712,0.0578451018527373,0.0833107372673479,0.179022116744179,0.89026490442395,0,0.757544586310345,0.913215495788073,0.658465382160076
"9","4243","Acute","monocyte_2",38,8.1219315663145e-05,0.188042990224721,0.671378408437409,0.191031461724686,0.436583771086258,0.403301161757206,0.0934726074349317,0.782601215147652,0.651984660840303,0.38988707509451,0.039799459263843,0.80236216935699,0.224673489422015,0.0767746014188948,0.0372656486871841,0.0705973069232073,0.1161768332368,0.0470070837227791,0.124050861499293,0.0815285957051044,0.0627921794212948,0.0498941786250688,0.128087675009005,0.231460358389632,0.478563885349459,0.490037316076179,0.200839896038204,0.799183521378627,0.198383172229795,0.0726097053381387,0.116300746438464,0.04382343551325,0.269483916156293,0.583611283543578,0.423463611892605,0.0569525967034097,0.0401859332767865,0.897734986998805,0.0343089652681932,0.537964178056076,0.905238369795895,0.436479120115916
"10","4243","Conv","monocyte_2",1,4.6543883900936e-06,0.0786995455732024,0.653388958186467,0.168206102111496,0.403444464932131,0.45712066109751,0.292497111708129,0.771392497209287,0.122681301742299,0.420196927978066,0.0577097794140787,0.836205543287569,0.220662147954302,0,0.0992978629300897,0.48029145163771,0,0,0.0153855296894553,0.138448443683737,0,0.183674265269119,0.0970780355632172,0.314426569166572,0.524566510607439,0.571656189444905,0.370273442683163,0.669350287767706,0.275163567275655,0.154421886866949,0.115913068928672,0.0765431995293321,0.373599637944449,0.689175165717275,0.299598503272721,0.0598763451097345,0,0.904097727122456,0.100736180472831,0.501290094847536,0.900227366895393,0.610220642829925
