"","SampleID","Treatment","MetaHybridLouvain","N","Freq","4G2","Axl","CCR4","CCR5","CCR6","CCR7","CD11b","CD11c","CD123","CD127","CD14","CD141","CD16","CD161","CD169","CD19","CD1c","CD20","CD209","CD24","CD25","CD27","CD3","CD38","CD4","CD40","CD45","CD45RA","CD56","CD57","CD66b","CD8","CD86","CX3CR1","CXCR3","CXCR5","DNA","E1D8","HLADR","Osmium","PD_1"
"1","1304","Acute","basophil_18",183,0.000852070344692719,0.0102545209032677,0.00815997914420669,0.248431430363416,0.0168620800607465,0.0732159387188416,0.0519438500189865,0.141699143672228,0.108883075841292,0.022797717960579,0.279490482665163,0.0180075304389757,0.00802281839018875,0.010497075924398,0.343897751910189,0.0113065062665659,0.014687221151258,0.00851165924920801,0.0227089104818569,0.034505255659721,0.012900908565066,0.523960667700001,0.0231949814531189,0.0667940190066268,0.0953368889078222,0.017260432132943,0.0260825219379519,0.508704321777621,0.12484756436617,0.0365110744254278,0.014780083296331,0.00242003984679826,0.0238448892469002,0.0199150870041423,0.0108798945913289,0.067350551461878,0.00677841093261385,0.847012706322257,0.00853707061246445,0.033453966337489,0.757605542781364,0.00226908698987208
"2","1304","Conv","basophil_18",269,0.000976459698350182,0.024032964091635,0.00650650760524347,0.335123088755352,0.0111384228541707,0.128590073494796,0.0589837192445897,0.114708337179825,0.0935895303811665,0.0206646004943081,0.403484379932698,0.020260832727286,0.0128940816285196,0.0182897539646692,0.463618393346152,0.0164903236832088,0.0202487797286447,0.0178913718890668,0.0258804651392941,0.0699664652761625,0.00961560999971875,0.659716559060211,0.031528208639447,0.0706973989974185,0.0917782496518058,0.0196661521162894,0.0433049283894808,0.291410543929836,0.178355419184134,0.0360065233225147,0.0156238613264305,0.00852464411927866,0.0366622769766088,0.0219460273166466,0.00748154732791238,0.0446062857576384,0.00881157359426078,0.848648336355807,0.0119096063389357,0.0522664799945967,0.783068162137876,0.00537421721053253
"3","1345_OFI_ctrl","Acute","basophil_18",79,0.000567887745126229,0.0330287959439677,0.00448087240687179,0.178338154727937,0.0438463313885318,0.108011540618626,0.0625899796503286,0.230637636158624,0.158660745232674,0.0539137141016435,0.49635684902855,0.0136014462561306,0.0131083415416744,0.0176941641096644,0.398523242550852,0.0110000744083661,0.0266257741504631,0.0271525634202673,0.0185852451923728,0.0684525644283856,0.00910270606290041,0.47647498541319,0.0194183582112838,0.0805946270632618,0.135459721016823,0.0242023970991297,0.0142014134136498,0.329998034591204,0.173963984745259,0.0389323065980337,0.0161239693614034,0.00616969078574955,0.0211690342990541,0.0143545474869734,0.0110694940814243,0.0408500459784381,0.0176043868475875,0.824147451022198,0.0338027551913522,0.0358055632721174,0.695914639957677,0.00649831014897919
"4","1346_OFI_ctrl","Acute","basophil_18",91,0.000366659011148851,0.0191698551588644,0.00417981012882283,0.166410167619829,0.0143889096766723,0.106932405027644,0.0448742200485501,0.191701498879948,0.136652500515247,0.0503032759197658,0.454326865505885,0.0141396287907035,0.0077997954463239,0.0109050927628102,0.308781871392052,0.0164201000784736,0.0227937756528628,0.0235277198691853,0.0233544952219329,0.0654084980271649,0.00702670394535276,0.454263425082698,0.0146545961898129,0.0668820934060731,0.0684746560495218,0.0182983126648803,0.0164535052234411,0.411789965295161,0.198268731618023,0.0459428765630517,0.0114439545978873,0.00437312560425833,0.026873620801821,0.0143264470255864,0.00504912778543597,0.0842575044088888,0.0109622398748754,0.822437574640951,0.0613272194603002,0.0392899444467138,0.705862130065737,0.00207295139343267
"5","1369","Acute","basophil_18",412,0.000688698326730522,0.0195374295410412,0.00643623033847837,0.267306299501746,0.00773407695479315,0.0870958832259833,0.0581559104679471,0.203084620261761,0.106185267991728,0.025248961800055,0.27434277020348,0.0155814013366509,0.00848190686855252,0.0141095242683405,0.416074251519845,0.0113340236781987,0.0241947354485431,0.00701235218291075,0.0259197617380956,0.0444510814281764,0.0144019929848064,0.621471026027487,0.0285810414448399,0.0634170411809958,0.0797695336614237,0.0144996409688633,0.0211244234153246,0.554690878973554,0.17273393281189,0.0391226269531954,0.0118696070746986,0.00416255580722036,0.0269287816443808,0.015472194881848,0.00713819385322599,0.108755596009061,0.00910114592519543,0.840283542302945,0.0151952115794832,0.0283972261141637,0.759522292889553,0.000584020910068352
"6","1369","Conv","basophil_18",328,0.000898074069206464,0.0264515233103062,0.0117470905133052,0.334184609820273,0.0110401033936802,0.139486956360776,0.0646562181557544,0.137537267640584,0.0689424686340155,0.0140689565830001,0.393920422270153,0.0240538432169105,0.0146425467141971,0.0132014163457523,0.487943110567195,0.0146991605118308,0.0195914652878409,0.0106619766531486,0.0253791120026793,0.0801537661486093,0.00811945226945254,0.633943054226975,0.0265142928619009,0.0622214102258185,0.0731756330731267,0.0183108718870887,0.0289231751463212,0.257846366149171,0.214448069829916,0.0197815878090238,0.012508465312881,0.00577010897484512,0.0309039887001288,0.0187109317580224,0.00826056938870869,0.054996870176781,0.0111025836536928,0.845787840461904,0.0254093061391105,0.0360203525443577,0.77096396214614,0.00393218542803787
"7","1659","Acute","basophil_18",82,0.000281705624493273,0.0130620707362512,0.0119483613123047,0.272691310154989,0.0090602873211269,0.13378999383713,0.0466777314238659,0.300411001540966,0.142302970572226,0.0264012996305544,0.328390628260331,0.0132844101926737,0.0126709541759323,0.0119013804361992,0.458995386300435,0.0141309604821678,0.0245981389814847,0.00844971975756456,0.0192026833478715,0.0739176482582961,0.0179276365778316,0.642186154728628,0.0290816027511637,0.0807418825731557,0.084176785858287,0.00473893554787999,0.0138634089587486,0.548007670906693,0.150357212648574,0.0388701315535294,0.0189282294972191,0.00428286986814531,0.0256938589591951,0.0301913203278496,0.00749916061346699,0.0507112446798038,0.0191455961635691,0.848785216274511,0.00744905261856436,0.0416893430734204,0.785604749093728,0.000717040132590511
"8","1659","Conv","basophil_18",71,0.000700542673902319,0.0131567549916269,0.0103054329894403,0.264915626523393,0.0328498412665225,0.132232902461159,0.0332385052024585,0.0967918529120276,0.0276127837722375,0.00464192762352099,0.39209673936029,0.0118514380369288,0.00308636195827982,0.0120264658473353,0.499719367290545,0.0178829972766293,0.0143955987072835,0.0119808116842749,0.0483903820849203,0.0966073723685981,0.00485724686961057,0.449162231085293,0.0374324010549658,0.0495009250568616,0.0717374133905297,0.00814985284668182,0.0332232937676577,0.150989863546301,0.0755388360997164,0.0223241244352582,0.00872871799838622,0.00874627173346526,0.0378634129659837,0.00873044881131595,0.0143854762661291,0.0256240206665065,0.00331398370907347,0.855600110944523,0.0211241008260859,0.0339079038998332,0.792729368448509,0.00757763826017633
"9","1878_CHIK_ctrl","Conv","basophil_18",69,0.000280135926823624,0.0204152706002687,0.00399039532004024,0.32797667809383,0.0188679060541599,0.130695931347248,0.0564359513078572,0.245405136543314,0.132649795211838,0.0400792732435089,0.462653422184027,0.0132714447728983,0.0144502640883975,0.0109654029853539,0.456344663683826,0.0114825568684363,0.0250805387519787,0.0271329231719819,0.0157375797274001,0.116456255362645,0.0097693773934073,0.500883040719733,0.0254034149959296,0.0717890669523051,0.0878113754375967,0.0198126834480681,0.0120155759965958,0.37756912259193,0.185295116435762,0.0333410322521089,0.0166417304445661,0.0135164699591033,0.0272500857450609,0.012931706590386,0.0134785259547571,0.0596953654781834,0.0104368553173135,0.825858425519844,0.0346005040458487,0.0272690933948011,0.72799464342551,0.002253107064161
"10","1879_CHIK_ctrl","Conv","basophil_18",50,0.000121836811774309,0.0602343406694501,0.0125287180503402,0.356229657614691,0.0307631732789563,0.140494085190659,0.041380316563893,0.300972235524518,0.0955290083218333,0.0688772941733748,0.52909736507886,0.0131670105087606,0.0239658352330255,0.0147105512306282,0.564824067537312,0.0186284104684498,0.0210667445925206,0.0237533956845362,0.0245513962611917,0.117762510957843,0.0158011362338358,0.631327491494889,0.0288203061043649,0.0736692922767934,0.134750024006047,0.0167213140096094,0.0180816969882673,0.572613189232516,0.161254003429936,0.0365462234240679,0.026752052172467,0.0037237679907316,0.0257445374023545,0.0106506254387837,0.00651448037371318,0.110752104348604,0.0224596396908559,0.806361486572303,0.0394253155089241,0.0246101558952672,0.686965166368709,0.0133394203601519
