"","SampleID","Treatment","MetaHybridLouvain","N","Freq","4G2","Axl","CCR4","CCR5","CCR6","CCR7","CD11b","CD11c","CD123","CD127","CD14","CD141","CD16","CD161","CD169","CD19","CD1c","CD20","CD209","CD24","CD25","CD27","CD3","CD38","CD4","CD40","CD45","CD45RA","CD56","CD57","CD66b","CD8","CD86","CX3CR1","CXCR3","CXCR5","DNA","E1D8","HLADR","Osmium","PD_1"
"1","1080_DENV_ctrl","Acute","t_cell_12",12163,0.0646527895900663,0.0273696087819962,0.0100444550998955,0.0148700845867139,0.022794522675421,0.019205431111563,0.637724108543479,0.0189067666626312,0.0104043348194607,0.0218455396120035,0.459583332406549,0.0382715909004196,0.0653664667989914,0.0788963287658948,0.0416609931258864,0.22068371904764,0.0750701756300186,0.0427554157507232,0.0362621571378834,0.0163898368387362,0.0195077514530077,0.0786554892014773,0.721638987985639,0.660860181524619,0.377250043406457,0.0745964697339686,0.0175284460554704,0.463571755396134,0.472830122969142,0.043861787871662,0.0124324418139817,0.0454336215306522,0.818660201904522,0.0197619146400621,0.0380155457566941,0.186012357959938,0.018111535503096,0.825781463557253,0.0563948620965773,0.040429285205884,0.696108822504924,0.0233667795105167
"2","1096_DENV_ctrl","Acute","t_cell_12",25142,0.0741463817438644,0.0292072343392318,0.00994227383548755,0.0232280296458166,0.0258460366748384,0.0194901594668825,0.593110966625398,0.0308466897306327,0.0162359871018057,0.0144323562008568,0.484552550114461,0.0295823000591482,0.054125529547943,0.0515516147283664,0.0471510214209644,0.146800669043973,0.055400684067587,0.0374043063133541,0.0343579511730127,0.0165839775593397,0.0270267117689825,0.075595150102329,0.666102548520972,0.655378508577529,0.299782837065578,0.0513321023310659,0.0257952541769928,0.453067680702681,0.482619166990029,0.0296792951903425,0.0173701841772885,0.0305367244641893,0.734441148684982,0.0224364252448659,0.0455164897675278,0.127361381938676,0.0196224478540913,0.81848677237228,0.0831773317040654,0.0429593459698324,0.669795636992994,0.0163368152763789
"3","1304","Acute","t_cell_12",12139,0.0565206661979504,0.0177028628839247,0.0098092254038086,0.0251941319575275,0.0171837352255895,0.0150326986580381,0.581916128352351,0.0218540040359737,0.0141723301029969,0.0125575944019052,0.297730579818292,0.0329839537427582,0.044483016657853,0.0578540901904551,0.0337658816156516,0.194020827944145,0.0482036000419608,0.0251599306821106,0.0326916535689905,0.0146847302444568,0.0201924599190868,0.0673819403574515,0.516512129393126,0.703924197536401,0.199593287759924,0.0506198817315485,0.0234646619189236,0.563402049986751,0.341850477630408,0.0291447467074854,0.0111596806961814,0.0250876656501035,0.742688928094577,0.0191092985878433,0.0573232378125817,0.121951726547941,0.0129206471097658,0.854843968839883,0.0132789948374865,0.0373006803840153,0.765308295900014,0.0103571555693839
"4","1304","Conv","t_cell_12",25578,0.0928471604624571,0.0257140377823348,0.0107731432564043,0.0261892592722018,0.0235282181228968,0.0142034637660053,0.582572895113965,0.0212469920037882,0.0146666782291504,0.01567913650986,0.366282560136859,0.0407228924032621,0.0607463593407237,0.0737184124499335,0.0535820721297389,0.233798807632171,0.0574251659609826,0.0317856226347085,0.0347727805952117,0.0163686517614533,0.0290485153320186,0.0803619234809363,0.685845679381993,0.731925259738618,0.271407062944237,0.0638121507860152,0.0249332853540812,0.328834084195692,0.47047738648973,0.0379187935155784,0.011294181800512,0.0326648643930819,0.786255203868906,0.0215317349021971,0.0650220266380297,0.112416547942435,0.0142179588287134,0.854538811476599,0.0163423321419835,0.039453361362597,0.78390370270143,0.0185331082643715
"5","1345_OFI_ctrl","Acute","t_cell_12",13146,0.0944993961699925,0.0238162045189928,0.00923081991279205,0.0139124982303222,0.0224331541302731,0.0207519230194004,0.661609060756177,0.0183054007433342,0.0127254438812067,0.0169751413280406,0.586433099472285,0.0340882541091488,0.0609020597538073,0.0643732857271507,0.0416860120638874,0.129070216528351,0.0589538878894786,0.0528692825237691,0.0333443208947116,0.015695179706084,0.0171170106402998,0.0874620711931222,0.703577955609291,0.696640853190458,0.298765051185111,0.0637377904274846,0.0196733144398986,0.411419816669533,0.458687074120484,0.0396591522722022,0.013238793077433,0.0386154117426067,0.762812878601134,0.0201895550743026,0.0439152177524037,0.0713781339853878,0.0176821756469339,0.823382682010048,0.0447617033153034,0.0342158878725097,0.682181330765399,0.0189140279319672
"6","1346_OFI_ctrl","Acute","t_cell_12",13231,0.0533106085330819,0.0201765643735497,0.00868484425991878,0.0128949421803338,0.0172093157660843,0.0173329711052509,0.640665611255163,0.0163291859676227,0.0112484000221236,0.020717466361464,0.410143158365039,0.0411445513729801,0.0692384178156083,0.0796850526583844,0.0326292144141634,0.235686238755208,0.0698659368607034,0.0440675700984016,0.0356780123824416,0.0203168167718614,0.0201796919323771,0.0704136322011779,0.692697927580954,0.619096148973881,0.287093039930648,0.0712245597966153,0.0210393760848947,0.481430003483067,0.44544901127656,0.0403978774976803,0.0118837687457706,0.0381346833738786,0.794688070730554,0.0201212543226644,0.0294368751820062,0.134172202735949,0.0168245955179767,0.82230422088684,0.0532183816612782,0.0396091617807135,0.698641824602151,0.0213850623907605
"7","1369","Acute","t_cell_12",45887,0.0767046119385521,0.0328379108031787,0.0105303095466644,0.027401505948889,0.0242132286658313,0.0133698203865061,0.549153029056232,0.0208892865305967,0.00987115367640212,0.0165470647670489,0.306003238416408,0.0405703501222773,0.0610013605121207,0.07178568536897,0.045895263903138,0.288611866534615,0.0599257470245712,0.0320043746003659,0.0370160672498393,0.017253477238216,0.0234499943810475,0.0628108734480863,0.660222280505452,0.648630958117082,0.263045423714247,0.06639396198462,0.0236966695742882,0.661713103130773,0.424772616179342,0.038084201338034,0.00917727405669418,0.0309638835632648,0.806576731752813,0.020585662886964,0.046155660753272,0.132490095088707,0.0138144660948588,0.847282273071,0.0269417891237113,0.0384262323870474,0.765555285429994,0.0152499536545955
"8","1369","Conv","t_cell_12",22650,0.0620163953278244,0.0340397298937539,0.0109666146899536,0.028439730312724,0.0268999314408818,0.0138422488645066,0.585214286890435,0.021675429602556,0.0106613856709969,0.0158113546354236,0.307681260905543,0.0422086591844484,0.0625835732034739,0.0683410022303548,0.0494112437482971,0.272308564666977,0.0598413193113308,0.0309823873209568,0.0359316633245502,0.0160916116045387,0.029291122922018,0.0648252372205262,0.683050644785577,0.651932664567785,0.268267148702751,0.0652997962930198,0.0244295719066843,0.310077514410085,0.484549732190995,0.040477156174763,0.00943613730521197,0.0313853634842795,0.792253787824753,0.0203253702752932,0.0477047252056464,0.0927831623203676,0.013443923623484,0.849107742983917,0.0258258966799618,0.0390121099608933,0.772535220885173,0.0195179077289941
"9","1659","Acute","t_cell_12",14157,0.0486354454384301,0.0268820288486485,0.013152153966793,0.0278795289076227,0.0226221848276731,0.0158872156191972,0.544642161774673,0.0258653236917044,0.0173580112516048,0.0182412399135235,0.392817228741983,0.0412624088963662,0.0630535934803084,0.0768202336340051,0.0497541680116559,0.335366310388529,0.0571498684977614,0.0356829025768651,0.0406109576417078,0.0209146483090476,0.0248657480234995,0.071655667704803,0.689618196389508,0.678338782872157,0.221137090995433,0.0672671621818737,0.0258367232015814,0.611649185337377,0.390604201293951,0.0396674515436798,0.0162438942256688,0.0346854541915448,0.805192682457899,0.0214575611961086,0.0566878064190664,0.159856469217384,0.0143415974147329,0.858593990093075,0.0214780110024787,0.0432751280706179,0.802841340775295,0.0171621710692645
"10","1659","Conv","t_cell_12",10459,0.103196842624568,0.0239759291967558,0.0132410677486551,0.0344428137667984,0.0250406089912788,0.0145525162376939,0.554279276255185,0.0224662121834494,0.0176423439428674,0.0120399417185082,0.349756758151366,0.0349783079372221,0.0474896171910494,0.0581622440415998,0.0431208353806964,0.252113423196088,0.0474279073203527,0.0268719745012047,0.0339545974697649,0.0197339145380428,0.0214817174268905,0.0746341930413363,0.621368057244148,0.690548154277019,0.210912251318078,0.0542781657264159,0.0255562565249579,0.207002327967872,0.36222199183191,0.0311554278121317,0.0176929934588498,0.0297111255061369,0.738269513354782,0.0208722910832463,0.0678348860765535,0.150015883689272,0.0127974718328397,0.864517461141918,0.0225083442240939,0.0476053558654117,0.811896397937033,0.0187520402113944
