"","SampleID","Treatment","MetaHybridLouvain","N","Freq","4G2","Axl","CCR4","CCR5","CCR6","CCR7","CD11b","CD11c","CD123","CD127","CD14","CD141","CD16","CD161","CD169","CD19","CD1c","CD20","CD209","CD24","CD25","CD27","CD3","CD38","CD4","CD40","CD45","CD45RA","CD56","CD57","CD66b","CD8","CD86","CX3CR1","CXCR3","CXCR5","DNA","E1D8","HLADR","Osmium","PD_1"
"1","1304","Acute","mdc_16",322,0.00149927131689101,0.0424974664460462,0.0473741215657856,0.0555489120292214,0.261979020703352,0.0169635795731809,0.368450063660377,0.021406607805506,0.0240882433911907,0.0119486346189274,0.01691687827406,0.0278656047516264,0.0233753983225874,0.0270703691434322,0.12266468932973,0.0315862487237656,0.016896037419981,0.0146853813604458,0.0262690945576198,0.0626060017461541,0.0243192640913108,0.145176964609548,0.632999080383264,0.685453465456189,0.64973031747378,0.0482201815058067,0.0333372441324336,0.588697569271986,0.355988507896531,0.0461229682466223,0.0825240860879073,0.0185417443592743,0.21972354293601,0.0227141001382735,0.0730722931392284,0.208428319924851,0.0247527410034192,0.874718747233602,0.0342941819605169,0.548838776194392,0.831804298939557,0.0732045612555126
"2","1304","Conv","mdc_16",97,0.00035210628527869,0.0521793113753876,0.0452032595810968,0.0744257156342567,0.290082720852429,0.014090805137475,0.330076720499185,0.0359739118343234,0.0753127381846343,0.0154581136090431,0.0628108338256947,0.0209193508383494,0.031808407122234,0.0394425253155756,0.181963463251526,0.0462129941709824,0.0177096342087045,0.0216827920971722,0.0403741544326129,0.0577118827892597,0.0245585751920815,0.183772592296974,0.636310994762247,0.710819959304416,0.664739333001127,0.104708511370143,0.0352991937728021,0.406543114702601,0.280241783933255,0.0497755428673846,0.109228442151152,0.0240425314543196,0.221248324698074,0.0865302677719623,0.128248452150414,0.266390290092645,0.026944289800109,0.885522535839467,0.0424997919789841,0.503915297571372,0.855379767352085,0.207134166196417
"3","1345_OFI_ctrl","Acute","mdc_16",85,0.000611018459945943,0.0626185106094591,0.0526697403359717,0.0732133249702982,0.476737378298189,0.0396307152385473,0.288445231503785,0.0234682824672135,0.148247713077497,0.0134242186557776,0.0688954703135096,0.0234946158921227,0.0260881780807529,0.0242090464650095,0.202826535110625,0.0161891995252643,0.021191364958153,0.0176543732774357,0.0260661645622587,0.0843414425074959,0.0132403460413876,0.181280521487946,0.558300851505626,0.743172560673496,0.661723090636044,0.0357218351980834,0.0299064559947017,0.469287815225208,0.340513748769554,0.0391075820322124,0.263740851150854,0.0336393819188715,0.097333445793537,0.098671015516939,0.10758856204708,0.184093964507449,0.0467274388576428,0.844143826996011,0.0823032820079162,0.531618320330942,0.768380813968193,0.311907380097766
"4","1369","Acute","mdc_16",567,0.000947795998194674,0.0434491315121394,0.0594677985919081,0.124537103186206,0.152173477289144,0.0300668642391476,0.25065503495635,0.0236711548127039,0.0547899954473586,0.0147481521714616,0.0812093154424802,0.0229560520135427,0.0253033425549945,0.0225588713453378,0.206435011008702,0.0271386118731664,0.0121110792631634,0.0167462533280664,0.0289517601851487,0.0765197033547607,0.0200335832775007,0.134157470955472,0.514277377469251,0.655716223060108,0.522463737922824,0.0558795971802913,0.0363246258971301,0.65810731914498,0.249678593213445,0.034384863921434,0.157828893321741,0.0177938357597877,0.1019828940078,0.110493939150535,0.0989618510896372,0.22165066477889,0.0180154438875346,0.868317005195916,0.0435825120933567,0.534411474895014,0.817486172678322,0.0892366486910327
"5","1369","Conv","mdc_16",459,0.00125675609074929,0.0416004820306372,0.0443774120860919,0.0725823037115446,0.210737275901271,0.0436219251772358,0.252074256390739,0.0277444477930001,0.0659918043206136,0.0101847218037369,0.104601141310414,0.0220189007499811,0.0239141169837583,0.032613625913514,0.265198157044574,0.0338771398658605,0.0179451463243568,0.0266891105160368,0.0299068713176361,0.0856781326544022,0.0171173719939926,0.144042780036404,0.520838092257733,0.671307127318778,0.488020577857896,0.0567415713316715,0.0337775134024946,0.334564985537431,0.218005621023092,0.0477593673128085,0.1359265268251,0.0143759025509255,0.102047958185162,0.0683019200672103,0.139216839656895,0.207561869856016,0.0184669098873961,0.865607009239203,0.0298640357004536,0.459646081666935,0.810369358177228,0.148194758204886
"6","1659","Acute","mdc_16",294,0.00101001772684174,0.0503423688413649,0.0519742139400097,0.0505370476154789,0.161273573007036,0.0182657212214288,0.343096714356158,0.0304080867972796,0.0772170967257832,0.0142083921927184,0.0159290654598137,0.0122164280427267,0.0351165302779351,0.0250641103189906,0.139386857303325,0.0599391335998888,0.0109105770797529,0.017381586821952,0.0291620634985274,0.0669032653603618,0.0287699529687801,0.146570456458167,0.664957953229305,0.68188349334978,0.618814322396979,0.0441289678812905,0.0291098950658806,0.62464911143119,0.332442503775452,0.0430370886149064,0.192198873246095,0.0251707947303124,0.260422858020594,0.0483404674443897,0.113090545800437,0.112369894781138,0.0177702276352397,0.88154211082482,0.050538556576835,0.550775020817528,0.859050644319902,0.103537903205456
"7","1659","Conv","mdc_16",235,0.00231869758263444,0.0437014908991462,0.0468964367090097,0.05664737626849,0.28973732357465,0.0230358476047226,0.265038000749711,0.0478089972978188,0.152023377816229,0.0125080716911818,0.0915447937177004,0.0179119379459131,0.0197740510778682,0.0190907896324685,0.190379787246509,0.0160049334235995,0.012072381304771,0.010523449973747,0.0286698787835162,0.078671607543021,0.0201665456910441,0.145905116377209,0.283587985724745,0.731353409202359,0.467902396936967,0.106290654636288,0.026597939011446,0.196687574526285,0.183560934990002,0.0497001058716808,0.314815810801864,0.0202898375005959,0.0547787271833486,0.0920801862218072,0.193820504499849,0.226247761007494,0.0251341975878928,0.872070504347091,0.031248715681979,0.449832749625637,0.839640652361111,0.104930306412605
"8","1857_CHIK_ctrl","Conv","mdc_16",526,0.00133056427561399,0.0481509941874908,0.0330811846640102,0.0795326319513923,0.278200496542579,0.028155593412514,0.166814501590521,0.0621850842520051,0.231772776836086,0.0203125853566902,0.0590217152232774,0.0231224966144534,0.0210744362326005,0.0467049387001107,0.117250252443681,0.0167391971221649,0.0164883703628981,0.0179245259964465,0.035647651646677,0.0419955632027032,0.0237630445228423,0.101712661733349,0.301324502937315,0.648854975848982,0.408499543715217,0.0290689808416879,0.0346972919181275,0.556541135588993,0.333807673247114,0.0651277482884126,0.420536525606169,0.0438971050066302,0.058394300877921,0.110241288662371,0.120930344491963,0.178782664557013,0.0463613671174473,0.847275850972746,0.0555591159416326,0.470633742592686,0.767757899964708,0.0995851826664371
"9","1862_CHIK_ctrl","Conv","mdc_16",434,0.000896316428612733,0.0393960679653906,0.0450794207103576,0.0584809605523971,0.305782412091909,0.021744557166323,0.211337234898809,0.0269795490321748,0.125084305937041,0.0138240792548718,0.065337968878234,0.0235302456598271,0.019899670236309,0.0299811329567549,0.117011553476926,0.0232048583934478,0.0183875019420202,0.0163485637355485,0.0364592023848757,0.0681887887576381,0.0247939368209332,0.124339902834928,0.478558151062667,0.666622249194565,0.485948561475089,0.0381394062939137,0.0315970982588851,0.612476587390948,0.350680308235519,0.0583399280462566,0.280386654209051,0.0536055895077366,0.0842924156205013,0.0914646418812244,0.0950829413451174,0.239472751148286,0.0726803571909935,0.845417513968049,0.0524539391631573,0.535784726344868,0.763264326233706,0.133664100765861
"10","1878_CHIK_ctrl","Conv","mdc_16",285,0.00115708317601062,0.049003283629647,0.0352945657380628,0.0357310698568288,0.168391817118528,0.0300232260366232,0.218006640062457,0.0212304469431868,0.222275821855628,0.027936645660937,0.0534696722830197,0.028577561121101,0.030659296482548,0.0291291239354299,0.101024369927627,0.0255410297778198,0.0250373228405026,0.0167448221086436,0.0319215352376145,0.0516428139041184,0.0225223092047371,0.0987327945518898,0.650573350306801,0.595362525382939,0.548393862119529,0.0552116388579365,0.0444937664997606,0.432214591111943,0.442679360941058,0.0545524595866042,0.441661711640614,0.0453231447184125,0.0993521802724195,0.0477910745812619,0.0720005257671946,0.172928706225184,0.0560156790771396,0.852477429797379,0.0580672437255331,0.508633346589524,0.772684168663038,0.170278964838026
