	CCR4	CCR5	CCR6	CCR7	CD11b	CD11c	CD123	CD127	CD14	CD141	CD16	CD161	CD19	CD1c	CD20	CD209	CD25	CD27	CD3	CD38	CD4	CD40	CD45RA	CD54	CD56	CD57	CD66b	CD8	CD80	CD86	CHIKV	CX3CR1	CXCR3	CXCR5	DNA	HLADR	PD1
cd4_cd8_t_cell_1	-0.224449315243	0.00644884503993	-0.394001792878	2.37448383549	-1.007449351	-0.78762827309	-0.672163662559	2.385024172	-0.345862170975	-0.071887952472	-0.464507932848	0.181484372546	-0.380951340666	-0.356611642836	-0.410119161191	-0.040578278033	0.158204125893	1.92307121059	1.54232549453	-0.0772237342662	1.67815075352	-0.823595327947	0.444781520276	-0.744754441796	-0.419248262104	0.069254333142	-0.427200538037	2.60899112434	0.256006314761	-0.597670163225	-0.516550646059	-0.156354542218	0.65572446859	-0.462657578554	1.52975489649	-0.917584652515	0.542093571855
cd4_neg_cd8_neg_t_cell_2	-0.754378132211	0.0448235149305	-0.810096003539	0.820882147484	-1.16408731937	-1.04525407459	-0.718392618567	-0.766053339001	-0.537931082264	-0.629180814545	-0.868640209348	-0.316517878799	-0.514112599375	-0.727532874771	-0.591337313626	-0.626294601396	0.249278731622	1.79662054101	1.05600910537	1.23174839435	-0.795097272244	-0.897463757185	0.403795337342	-1.17392989429	-0.827148852584	-0.0360269616439	-0.527232876508	-0.0630526359141	-1.12909789228	-0.507952301472	-0.720615680385	-0.192545704722	0.266402906549	-0.451272204102	0.0728376994289	-0.29965567293	0.439952272652
cd4_neg_cd8_neg_t_cell_3	-0.712799962589	1.84872588944	-0.147749269521	-0.648630282107	-0.971942462868	-0.975774477846	-0.819049170793	1.25680175398	-0.751416754957	-0.976832026333	-0.773198499839	2.15925032966	-0.725838991377	-0.823254713402	-0.576572204219	1.33537618373	-0.944117933938	0.636557890688	1.35036713575	-1.37540296813	-0.964548596859	-1.0711157033	-1.41887447034	-0.65285182189	-0.901615820781	-0.176170144635	-0.754581819107	-0.486876524816	-1.28346054979	-0.81840089836	-0.671524489892	-0.456765158577	0.0625360481244	-0.699596142433	-0.737544891513	-1.10494652118	-0.0416499452453
cd4_neg_cd8_neg_t_cell_4	-0.962935404246	-1.14907005518	-0.903003453971	0.415970371852	-1.31359661491	-1.08826487755	-0.833676931974	0.757385353642	-0.789275505233	-0.855480197112	-0.992511797341	-0.783419296527	-0.706690541564	-0.852220441066	-0.614589024323	-1.18105594731	-1.17658020823	1.51148368992	0.856601119367	-1.31627578678	-0.895242620664	-1.13238298893	-0.374572774291	-0.993935664996	-1.11489808109	-0.608809798144	-0.884654964528	-0.532708644651	-1.4573390972	-0.825416673159	-0.89496672598	-1.31002450912	0.725857099904	-0.596751248507	-0.87458910799	-1.28035786007	0.601877337216
cd4_neg_cd8_neg_t_cell_NA	-0.954408128182	1.0324942424	-0.604609858104	-0.611235095896	-0.438860006799	-0.57451898887	-0.569188847214	0.576913992758	-0.270932108428	-0.871043691232	-0.0995324254064	1.74507368082	-0.556502817475	-0.530126380757	-0.544434511172	0.534285419367	-0.13668620876	0.413352217831	1.52973127855	-0.862388633147	-0.892818255415	-0.998663122617	-0.709888296076	-0.39632797119	0.851815608092	1.16720726979	0.493108947777	-0.616652485179	-0.957436944314	-0.769916960873	-0.671482725484	0.21632513122	0.0214131744671	-0.68475124721	-0.520325451194	-0.830209992958	0.132167214941
cd4_t_cell_cm_1	1.42241453945	-0.402614307451	-0.0403194609945	0.116732005268	-1.37110835837	-1.18924279425	-0.810619738194	1.76850788905	-0.80183540952	-0.530467538867	-0.915773235455	-0.170154379344	-0.64813190143	-0.709706639111	-0.546129911888	-0.90225577617	0.339406271928	0.951936071866	1.10563555781	-1.92128735706	1.83853916282	-0.820046219516	-1.65374896768	-1.04414609603	-0.639212240307	-0.582479339881	-0.883920918275	0.167343966093	-0.261252077662	-0.783610571745	-0.824473127041	-1.18295741154	0.0234653368732	-0.572501047041	-0.618304307653	-1.17220532243	1.25950164214
cd4_t_cell_cm_2	0.376456608528	-1.14004448578	-0.320395899556	1.09309992976	-1.4534556423	-1.20104523652	-0.807441582973	1.31836571072	-0.823836183748	-0.559102626067	-0.932790324355	0.0679876385381	-0.651524150771	-0.753150153931	-0.554597259226	-0.938664217946	-0.80448261059	1.4974917674	1.17535572483	-1.22036748503	1.82348528622	-1.01881110112	-1.62108908801	-1.34127701729	-0.718132821886	-0.602834826001	-0.936187808303	0.112157580425	-1.1184526851	-0.799560873576	-0.851705492128	-1.17206100755	-0.216986107232	1.29402654604	-0.700016188546	-1.29986797304	2.29028207586
cd4_t_cell_cm_3	0.813139260091	-0.115538506783	-0.528748478394	0.738813229422	-1.31464083206	-1.17848014513	-0.802600712287	0.0375723985162	-0.758819002809	-0.505654377807	-0.896169765471	-0.574172428366	-0.636063802288	-0.739337348372	-0.535642007143	-0.916181863472	0.965605949507	1.43835784887	1.21169934031	-0.357551849225	1.83110523526	-0.832145440306	-1.39209560507	-1.15723877455	-0.600812611463	-0.492825607344	-0.865012213009	0.279701775374	-0.343858371215	-0.643296130945	-0.765640668793	-0.825276404017	0.388112615188	-0.360955331899	-0.709949304099	-0.851434138617	2.62028687055
cd4_t_cell_em_NA	1.42624966543	-0.1923058772	-0.34976731456	-0.83369868162	-1.22549523027	-1.17423156843	-0.744543852967	1.84462624156	-0.756373389181	-0.528389063664	-0.901448894868	-0.352820193497	-0.64828185683	-0.688575879646	-0.54465669845	-1.22191681953	0.765392461324	-0.84742142296	0.981329024455	-2.19370046151	1.83673468497	-0.760736801833	-1.63886671281	-0.676087639692	-0.610892232975	-0.273658813807	-0.759638542026	0.142706428586	0.0762508810266	-0.788282946438	-0.836495961024	-1.02359351181	-0.745136728781	-0.687464816562	-0.283826516293	-1.0876488678	1.50700385294
cd4_t_cell_naive_1	-0.869449655616	-1.28440690998	-0.912222369535	2.1952353944	-1.48170163499	-1.18483557605	-0.820589769634	1.43985854375	-0.779578609582	-0.481190246962	-0.92069289123	-0.917836252197	-0.628496231525	-0.725270179896	-0.605936785023	-1.50492736715	-0.769131773029	1.62649340595	1.32971409049	-0.262857840302	1.7381748622	-1.09553177202	-0.360473422054	-1.40676964214	-0.730997198341	-0.701986167056	-0.900390209236	-0.0151414714223	-1.41078088466	-0.822248451083	-0.856951890305	-1.02855857599	-1.23656776236	-0.677127806945	-0.840548187374	-1.40697203651	-0.986310320743
