	4G2	Axl	CCR4	CCR5	CCR6	CCR7	CD11b	CD11c	CD123	CD127	CD14	CD141	CD16	CD161	CD169	CD19	CD1c	CD20	CD209	CD24	CD25	CD27	CD3	CD38	CD4	CD40	CD45	CD45RA	CD56	CD57	CD66b	CD8	CD86	CX3CR1	CXCR3	CXCR5	DNA	E1D8	HLADR	Osmium	PD_1
b_cell_19	0.502155015303	0.15348821817	-0.512066247448	-0.936055366866	1.8976540421	0.706881646348	1.93367327673	-0.830917481431	-0.179265976453	-0.425538459716	-0.432495172103	-0.171097756649	0.296299740613	-0.652745805849	-0.445903090717	2.30292568752	1.7474639987	2.24159435601	-0.698503586407	2.19289456056	-0.198409577209	-0.587811121204	-0.857367502731	0.0635795352176	-0.904061638325	2.23543829714	1.10636854439	1.83558276462	-0.223049434418	-0.43964865895	0.0645138703362	-0.760384438503	-0.576530502024	-1.00755078296	-0.589817886658	2.80150096257	-1.84996795073	0.174073579779	1.17954115199	-1.66006245315	0.169575844725
b_cell_2	1.16552096211	0.285316615327	-0.464512757977	-0.745141411341	1.71058058264	0.17510692139	-0.317970154839	-0.685231717758	-0.293104185559	0.111373334795	-0.127657013352	0.310389781635	1.03826596947	-0.637093898457	-0.479336836146	2.40811128948	3.17324369232	2.46269825564	-0.563145462054	3.33266215432	0.840089719896	0.81656104374	-0.749330466061	-0.79095755066	-0.701386745852	2.255629355	-0.0733310936344	2.20364366355	0.39704005632	-0.519816379829	0.558191971828	-0.439046455967	-0.36859359205	-1.03048481919	-0.230693815195	2.01362914621	-0.104002243641	-0.33124202785	1.14194453428	0.242403452379	-0.369241505282
b_cell_20	0.744296818123	-0.0211907822756	-0.548530428662	-0.825910972192	1.52506220337	-0.0894584475945	-0.0888069029002	-0.681930735022	-0.404784618242	-0.344570274049	-0.400092564652	0.0185889937564	0.399471255232	-0.710866757808	-0.596804863916	2.27774122828	3.15264576646	2.27995782709	-0.842754967615	2.4618913309	0.290864481543	0.517391095254	-0.885506116356	-1.01590965087	-0.866292092321	2.03725899036	0.553835297993	2.19636908257	-0.201489232354	-0.505613449527	0.101797984906	-0.670465410824	-0.542509492365	-1.06153384836	-0.27807187792	1.93079890096	-1.44499311119	0.440862414993	1.00321954666	-0.934295152419	-0.353544664015
b_cell_21	0.314252009745	0.0387275333192	-0.589556017914	-0.950717907891	1.18791893178	0.011364840072	0.329470857191	-0.901134333839	0.00993939799473	-0.302849387057	-0.464837034924	-0.314506373016	0.517018409617	-0.361189508935	-0.554932132141	2.1205190318	0.389507136298	2.38560848138	-0.451602240885	2.8234766195	-0.0510277449032	-0.796489552017	-0.72551116366	1.44394118783	-0.910669381381	1.94048988409	0.668336123697	1.4494352631	-0.382983629174	-0.554195697743	0.0677696078826	-0.787355150756	-0.536239441307	-0.925778411164	-0.754550165502	1.98266521593	-1.89833548405	-0.176564246127	0.978735664332	-1.72221848808	-0.522686505286
b_cell_3	1.22071010167	0.377315572122	-0.333314394688	-0.69168663631	1.85499101406	0.932415649293	0.331950602689	0.477495444216	-0.109680713691	-0.122347827228	-0.193578424461	0.210638966347	2.05269668125	0.988782925025	0.0283672019281	2.2663204237	1.27896765792	2.17413154497	0.529184844875	1.83117811273	0.271386445356	-0.464334965981	-0.542825867004	1.00765927675	-0.69372690929	2.22567745082	1.02174521427	1.9272225814	2.30777021934	1.92837630604	0.200389780038	-0.0365623225517	-0.381321186454	0.936599669511	-0.349541853082	2.5001099354	2.31018354811	-0.024344255761	1.1950736029	0.684905795571	-0.460912076631
b_cell_4	1.0498601921	0.567672831659	-0.369567787553	-0.876178900059	2.19162134475	0.696706209899	1.9497279584	-0.802281212603	0.0182392599988	0.144738489454	-0.138053333042	2.1790225742	1.07805775435	-0.546650906585	-0.337694357127	2.42593683638	1.68122870424	2.50234291279	-0.120018278155	2.77651636806	0.126518457174	-0.439388407003	-0.72648658805	0.268083705235	-0.716015345218	2.40305653014	0.476072419427	1.90028627107	0.344381979755	-0.505318301884	0.585843169487	-0.523407221608	-0.353223785814	-0.959085523127	-0.305843818964	2.68416585252	-0.555391617046	-0.327239888922	1.35735716083	-0.326402850235	-0.236766692737
b_cell_5	1.1860347595	-0.0205490582647	-0.532530153202	-0.911076219153	1.64659153358	-0.866856362948	0.420750500872	0.545825466477	-0.394483219456	-0.0126638847977	-0.494040301771	-0.111159273161	1.00525130964	-0.746616694494	-0.767660539007	2.76643466868	1.20443426085	2.76728567359	-0.771203801648	-0.141361324371	-0.7441472613	-0.44613014294	-0.887240067602	-1.3342169532	-0.861131122646	1.15303692824	0.463954618745	1.32780025805	-0.511759982204	-0.428219236676	0.286226404545	-0.609818206768	-0.280466566545	-1.07061131585	0.123048554273	0.360855665956	-1.34332184345	0.234472438956	1.10078268358	-0.739088389502	0.434970285335
b_cell_6	1.30531206804	0.300282308068	-0.392053590229	-0.850365540243	2.09079432009	0.143675552458	-0.101902400618	-0.780465152466	-0.298755595445	0.191168695945	-0.18592179739	0.182743558403	1.10525062498	-0.695871395637	-0.456138973519	2.46234994712	1.69604865408	2.51749946804	-0.527237409526	2.47642845432	-0.0395505516085	-0.494586696549	-0.780893430149	-1.34520740356	-0.7282574036	2.31587634514	-0.132107770927	1.92950941656	0.315229612675	-0.547722567461	0.572316485195	-0.469572156334	-0.379052677494	-1.0369491489	-0.128288337757	2.34586715023	-0.438236098056	-0.403873144153	1.23541087322	-0.114390305301	-0.470689819976
b_cell_7	1.75437704111	0.270467113782	-0.395441031858	-0.849791131182	1.94873656466	-0.770387413693	0.123276929547	0.37146421235	-0.284843384884	0.631603931673	-0.278436205846	0.349297866212	1.61613874095	-0.688111781753	-0.664212993796	2.75099231137	1.32832653486	2.85048248082	-0.404829923165	0.146150102214	-0.633188146074	-0.375058677973	-0.784888621743	-1.24647914428	-0.693507865419	1.65963319442	-0.162818244041	1.55597554789	0.0520456618106	-0.445610338143	0.811279974612	-0.373584708217	-0.0399269370107	-1.03887231422	0.287591223567	1.19814047388	-0.165464183117	-0.219859441715	1.30857788495	0.293789041759	0.223214959388
b_cell_8	1.1162073524	0.381564652475	0.0818744087858	-0.209645058062	1.94948293036	2.14416308437	0.0520654159623	-0.550536005515	-0.0886905805004	1.33000671821	-0.080207886411	0.304272603645	0.816168174396	0.0503221699075	0.167407355401	2.24027871793	1.3173956297	2.22272259363	0.23980844066	1.64128218112	0.657811292023	1.37115348752	1.23409238681	0.527638422507	0.639907841728	2.13118251418	1.15660490394	1.75602381114	0.566325986561	-0.0914270810354	0.328677338371	0.813203460419	-0.293469443846	-0.134504184484	0.264821273022	2.48327895961	2.24884450612	0.375938030219	1.17399586378	0.353783511076	0.167928772186
b_cell_9	3.05496632047	0.626312166896	0.180656796787	0.389370566633	1.21208973432	0.557962651961	1.8126915964	1.50418926947	0.400645495034	0.114443294875	2.117472485	1.43443752564	1.00685523078	-0.331593103602	1.84117742733	2.0827707499	1.3707321152	1.87612377665	0.652212956379	1.23405518527	0.00391963728161	-0.0137509524574	-0.275679625362	0.852301528729	0.941093950067	1.70803129856	1.79110520964	1.62989643783	0.334227495812	-0.147587195491	0.248617363422	0.451876847092	1.80541312797	0.819927337038	-0.258102820461	1.79344589746	2.46946004828	3.25910273293	1.23585336758	1.38396019827	-0.153888539872
basophil_1	-0.83473060904	-0.516442010209	2.91877520482	-0.837146973398	-0.696348801817	-0.0661311862011	-0.824376318093	-0.917205321543	-0.537299107178	1.68113289603	-0.591954805374	-0.597615742558	-0.594437127004	-0.427119973606	0.703109778038	-0.550868594085	-0.458050128157	-0.501657051259	-1.19508977555	-0.562721753798	1.33615807341	0.0312370353125	1.26136762575	-1.72901439214	-0.775250354798	-0.822372087871	-0.885077186092	-1.33703849802	-0.95951749797	-0.560426940203	-0.50605667407	2.65845408258	-0.798794188279	-0.908191998834	-0.688152721809	-0.633054365815	-0.115833526426	-0.550318680462	-1.16527933566	0.145315374756	-0.355386009736
basophil_10	-0.940275040445	-0.620706954443	-0.751159422734	-0.804069303593	-0.724653898274	-1.00238278117	-0.710279890614	0.598558285468	-0.531342304206	-0.722760502339	-0.655644944006	-0.628536964642	-0.662472757261	-0.717812502013	0.100686185013	-0.535933080471	-0.541710307293	-0.56209723956	-1.23551470611	-0.503313357477	-0.774747294252	-0.813007022216	0.588776425177	-1.30824442245	-0.949861764229	-0.805525735297	-1.57566968873	-0.282798050916	-0.891523470298	2.89020625059	-0.525845829761	2.22697710726	-0.773893519031	-0.576261595903	-0.820839515465	-0.636194021573	-0.804560736818	0.0124111984515	-1.2754736002	-1.16300006574	-0.497450890969
basophil_11	-0.587817879076	-0.498629354914	-0.412254532576	-0.816692771681	0.271951976228	-0.371848537617	-0.128299098222	-0.884481405451	0.108688524823	-0.677033235402	-0.586003648001	-0.660832891192	-0.43642538014	-0.745172341269	-0.797680139132	0.780717270424	0.201565162523	1.34185697784	-1.11677217309	0.485876247155	-0.61722339301	-0.840131545452	-0.933451265169	-0.824996881907	-0.973407802691	0.461624931012	-2.15473659274	-0.00407547932962	-0.85678029623	-0.567036763022	-0.482582062079	-0.815560553016	-0.730263193554	-1.0452850408	-0.597222198776	0.843268078914	-0.998879065433	-0.229617404167	-0.210344597315	-1.44122600024	-0.635206285101
basophil_12	-0.0757151925477	0.073268380051	-0.526160542836	1.05332904011	-0.707223889269	-0.585424045012	-0.840155429275	-0.848274914405	3.13374676653	-0.739515446036	-0.518351047273	0.566494374819	-0.652912795671	-0.584242341725	-0.677806916014	-0.475343497971	-0.484183508231	-0.509003829974	-0.616152631185	-0.488426005138	-0.444711976966	-0.817229646185	-0.856920094545	0.578826576157	0.91339354642	-0.697741041762	-1.21258656961	-0.0875698809832	-0.560633338013	-0.566310911726	-0.458640033062	-0.537878884747	-0.607498191066	-1.032313004	1.32276420167	-0.608287571068	0.625430252839	0.311185988929	0.632310889623	0.842644922532	-0.171016293805
basophil_13	-0.836267450371	-0.565422501728	-0.629412330818	0.0681978054725	-0.549907883507	-0.345877183176	-0.646273205468	-0.723652554213	-0.541458529591	0.0849881706376	-0.626136955479	-0.81748406108	-0.704129708596	0.819089392134	-0.832357544068	-0.60043438313	-0.587012427244	-0.555659710105	-0.738155459136	-0.516291818637	-0.311018080346	-0.30095496558	1.22358800362	-1.33225284116	-0.954576405118	-0.78731228588	-1.50372276492	-1.12495438142	-0.788964207634	-0.0210597448885	-0.546756861855	-0.522162045087	-0.789746716859	-0.0684305963022	-0.260572671056	-0.602208373559	-0.718833756716	-0.325676877027	-1.24381508923	-0.946898549655	-0.560219640364
basophil_14	-0.806536087906	-0.547568197499	-0.612026851201	-0.795912019522	-0.681344445027	-0.766725536522	-0.393928186081	-0.454469969707	-0.311633924788	-0.701512306575	-0.596852635977	-0.787667780464	-0.553813440881	1.01100181884	-0.76008661115	-0.503705703388	-0.586780518122	-0.53281338637	-0.53645201185	-0.504137039113	-0.148049474544	-0.777070729997	-0.541789840746	0.802180827941	-0.953566952278	-0.74192659622	-1.38988102594	-0.843346348061	0.138415405977	-0.234778656612	-0.53999843693	-0.539736872532	-0.707155269586	0.789565888632	-0.70214842231	-0.604818564506	-0.673872768391	-0.325567611251	-1.06334937819	-0.492073319421	-0.660558814587
basophil_15	-0.769149200524	-0.332825820439	2.12295635674	0.864380185546	1.67434265792	0.498910669281	-0.792323767664	-0.71794355496	-0.575334168387	-0.269413187341	-0.560286081336	-0.71718308504	-0.718486715322	-0.59461386986	-0.312586839131	-0.553559524587	-0.556642731284	-0.491106148534	-0.475798293089	-0.375791503033	-0.485291330993	-0.142128175884	0.83513573337	-1.26926296244	-0.926066400703	-0.603676258238	-2.14125621856	-0.969536835727	-0.322471394727	0.181628292764	-0.43218126034	1.53853076698	-0.72677955188	-0.069315651014	1.55834733564	-0.0120358166837	-1.26099844134	-0.305031749458	-1.14317162482	-2.03751334847	-0.47726504508
basophil_16	-0.642629042972	-0.288176171221	1.68646703755	1.17371950385	1.52245573792	0.202152449659	-0.758721412469	-0.846840673499	-0.542532713619	0.112278633266	-0.52543235851	-0.751571430784	-0.71277039202	0.563923893491	-0.69223352932	-0.570367686314	-0.570983009031	-0.483581251584	-0.0431402308832	-0.341072730288	-0.288264035365	-0.343233252848	0.915672811424	-1.32607396122	-0.489625447006	-0.543911357682	-2.05219703169	-1.28139401099	-0.195841905232	-0.380581005093	-0.463280372963	-0.328608397265	-0.694016449021	0.0742845323518	1.16377468807	-0.148670001801	-1.13773289961	-0.525837431009	-1.13599813314	-1.62643453689	-0.539052063414
basophil_17	-0.222079855294	-0.44216958987	-0.434496992296	-0.364321825543	-0.669356753597	-0.967366839619	1.46272958272	0.81318383705	0.262472497348	-0.758650415765	1.18040491678	-0.179666398923	-0.710883676012	-0.705476540491	0.571202992675	-0.518873048652	-0.523675759014	-0.497111196011	-0.942219022454	-0.452057666387	-0.696940803261	-0.825638185519	-0.821410819976	-0.263089186897	-0.0947429584411	-0.564280289334	-0.87123560418	-1.26463019489	-0.803515100513	-0.399273003986	-0.513783683534	-0.594314229493	0.637985112512	-0.398545256806	-0.840379792255	-0.488215923555	1.03230859335	-0.179755304237	-0.250649783575	1.08635303628	-0.631622332211
basophil_18	-0.767089154044	-0.5902847197	1.30826386321	-0.792048822412	0.121740027911	-0.775410690935	0.00337776769265	-0.53977602411	-0.444036655209	2.31875218471	-0.638713030986	-0.794336142748	-0.798681278192	3.02218732672	-0.858297363602	-0.583338154948	-0.493951565645	-0.474009215313	1.26458744679	-0.522473666241	4.1883488404	-0.824884871955	-0.769394667973	-1.35649816559	-0.967307449673	-0.802946878815	-0.453396607518	-0.73464306065	-0.722076853976	-0.564303899804	-0.527613697364	-0.767497619945	-0.791360216993	-1.06853003276	-0.404702446733	-0.626808090871	-0.7711360122	-0.525759043522	-1.13783197268	-0.68242562401	-0.655735936475
basophil_19	-0.892757079039	-0.548922553233	-0.671671541774	-0.613938899451	-0.66302136225	-0.6745348596	-0.639555153864	0.0357025547578	-0.440664461642	-0.672423851965	-0.583553986042	-0.648890657646	-0.557075627891	-0.445426942776	-0.0840644707615	-0.528471596335	-0.532854118272	-0.523793422908	-1.10557575616	-0.495566943378	-0.417422948866	-0.79702078928	1.1050932403	-0.829514506986	-0.890447757927	-0.748037676113	-1.39558459461	-0.627863153279	-0.484841241558	2.37616554945	-0.531948761886	1.40534028377	-0.759990008451	0.593971370793	-0.558786779746	-0.620605225741	-0.6091314938	-0.525168668931	-1.21688196266	-0.467799238206	-0.542859388156
basophil_2	-0.685922908008	-0.279278272921	2.17316729081	0.870886397721	1.54013259415	0.0794919544906	-0.46920457078	-0.608888262903	-0.384193296947	-0.57885742285	-0.360114183312	-0.700527259421	-0.559360421383	-0.221471767484	-0.500339144752	-0.507465738176	-0.552289514258	-0.406020062698	-0.30299007343	-0.289180864058	-0.547534561464	-0.629445674449	-0.438843806173	-0.658485768195	-0.735813869661	-0.400709847426	-2.14043142729	-1.05617198959	-0.106606300601	-0.255834454722	-0.431339127287	-0.534375814769	-0.495731362088	0.16523051464	1.28395638427	0.220294921366	-1.02488118319	-0.193001196979	-0.876263309121	-1.67396891248	-0.540234198518
basophil_20	-0.957902711631	-0.632715222355	-0.73483680964	-0.864323492651	-0.734780461043	-0.0213388079472	-0.802978423868	-0.872114187617	-0.540536615732	0.252734500049	-0.663945025245	-0.636328305163	-0.723835424617	-0.72474658163	0.117868146414	-0.546095967393	-0.523935149831	-0.561467239178	-1.21675319846	-0.518518541701	-0.748609743533	0.457705089675	0.464671781064	-1.40500976841	-0.949542919768	-0.852791901791	-1.94250693187	-0.404724758912	-1.01935885706	-0.542714262388	-0.535275265536	2.33447127992	-0.798801020984	-0.978111261184	-0.410473131797	-0.640143511795	-0.670507323279	0.0406221423421	-1.27437936831	-1.43570671807	-0.557221378827
basophil_21	-0.733134711219	-0.53615051324	2.41898114638	-0.514644416665	-0.49072939519	-0.005729493586	-0.789331432057	-0.906510337262	-0.181436756965	1.9742676642	-0.604815311979	-0.416225560834	-0.705408918322	-0.317644881636	-0.817891115033	-0.53245693015	-0.453616759127	-0.487022098752	-1.04446710241	-0.543831232096	2.06573987001	-0.52480040218	1.27828978277	-1.53080646791	1.72156381571	-0.774547396792	-0.619440205898	-1.40309331264	-0.387327801972	-0.551560215333	-0.531294648608	-0.260673424772	-0.778124779692	-0.769873526298	-0.583537371152	-0.615153807221	-0.0769692738152	-0.465511828843	-1.19145481094	0.0487968742707	-0.389990556076
basophil_22	-0.890994263578	-0.621646932497	0.263576599688	-0.855288782354	-0.687392245591	-0.167123463367	-0.827935011635	-0.915491223955	-0.505531774751	0.737661360835	-0.672375062283	-0.65099116466	-0.817582632265	-0.66946636802	-0.891905136677	-0.595336443547	-0.555513471054	-0.57462673619	-1.23819696097	-0.551504528237	-0.0328074524662	0.076895610476	0.553559281735	-1.41448180229	1.28716276061	-0.848878330821	-1.84038869986	-1.13255232054	-0.769138161282	-0.564874109065	-0.548170858134	-0.658796075836	-0.805948124075	-1.03594455503	-0.858181261222	-0.613260804465	-0.6550229568	-0.000881392860631	-1.28281965862	-1.387340199	-0.458878557103
basophil_23	-0.768043539417	-0.563066989613	-0.645561448326	-0.407627387787	-0.734069112779	-0.735501685061	0.672559582404	-0.617206781219	2.84645027126	-0.733652317047	-0.594375318884	-0.798574975644	-0.730800938711	-0.489136557933	-0.777240552374	-0.555634815019	-0.567409756544	-0.511323744797	-0.764017825122	-0.545035335845	1.62091226091	-0.747420685888	-0.677788440667	1.06038319209	-0.868733784331	-0.799739798981	-1.02593475055	-1.3917628506	-0.992669239461	-0.552262706757	-0.419839825222	-0.642272866896	-0.7424955237	-0.960914141892	-0.883593002241	-0.607229524065	-0.635080236341	-0.569456849569	-1.11335835916	-0.458839270976	0.0566966350437
basophil_3	-0.961179742966	-0.586638236	-0.615158527112	-0.852223728544	-0.643938553065	-1.03802195195	-0.256909286267	-0.561202642095	-0.568521961241	-0.656044298416	-0.575867177525	-0.823051586178	-0.756940580783	-0.645440510955	-0.841477287329	-0.55719603532	-0.604114103133	-0.452892571566	-1.19273988128	-0.500195897906	-0.827067692671	-0.70824027034	-0.770047246979	-1.59122622013	-0.92823624204	-0.752972632744	-1.45038285718	-1.41982731371	-0.962344616312	-0.296041792937	-0.494705808669	-0.742602939571	-0.74750579563	-0.983529615094	-0.848449413095	-0.576460802774	-0.638072569211	-0.626361728243	-1.11586474472	-0.0758004467081	-0.630741165276
basophil_4	-0.462508769936	-0.407356134195	-0.48718746249	-0.842212103666	-0.674222999105	-1.08266015152	-0.198580321637	1.29431499128	1.42110189882	-0.716180212738	-0.267410146908	0.316401870511	1.42226455903	-0.766763030372	-0.134166844147	-0.376174854706	-0.407323997936	-0.505510676785	-1.1619027681	-0.4854509915	-0.867288281716	-0.841179661759	-0.920805553362	-1.41702111761	-0.0825836494979	0.0447081483889	-0.585448141297	-0.569424855921	-0.825857160703	-0.352934666437	-0.507127673437	-0.565610467565	1.26702680313	1.0770638226	-0.831062801583	-0.513871984031	0.892255521959	0.0881117172606	0.219499290396	1.00260541425	-0.564201971694
basophil_5	-0.297621308691	-0.392040454006	-0.593303366836	-0.858845648351	-0.696116268152	0.0310844014884	-0.829258832041	-0.891163667368	0.690334748992	-0.727308210765	-0.529346678942	-0.683698951077	-0.65715060685	0.161687691078	-0.768347870871	0.44023375154	-0.497141095193	-0.384315819017	-0.138947222945	-0.436256011391	1.00857894237	0.144066722613	-0.362409486049	1.56086432254	-0.806470113864	-0.174528987049	-1.63322929554	-0.214236921538	-0.762496261544	-0.550503299246	-0.49990735477	-0.628623015613	0.285305053809	-0.657311697664	-0.293565873392	-0.54487866658	0.559346542033	-0.0113844113047	-0.161115786992	0.516322100224	-0.621196219673
basophil_6	-0.868285319686	-0.547220739299	-0.281629872355	-0.605835548208	-0.433158628156	0.739676815058	-0.816888733085	-0.910433409719	-0.411665525709	0.0519838585822	-0.609173766885	-0.697201331616	-0.765356952287	-0.471415342306	-0.84530414391	-0.567052741156	-0.573993693118	-0.526701416295	-1.03908020437	-0.497790830783	-0.033409952876	0.497507903983	1.00022957237	-0.865226149725	0.563156608016	-0.781780124845	-2.24376739066	-1.12348219439	-0.701787473787	-0.54175543495	-0.536811110895	-0.615776933444	-0.759705159232	-0.689228611691	-0.326644429233	-0.521840557886	-0.845902987191	-0.661459395347	-1.24148026803	-1.16347027584	-0.573976986363
basophil_7	-0.849916814138	-0.568841113616	-0.562149213606	-0.569285138769	-0.622205014709	0.401078528019	-0.756545986826	-0.811538072433	-0.427734201967	0.052379058312	-0.577851970288	-0.640223657902	-0.641327231002	-0.570373948707	0.0602352544646	-0.524846414373	-0.509829627106	-0.501022244651	-1.03987657054	-0.505310167039	-0.352679070449	0.368591971454	1.10063723719	-1.02594851643	-0.901745704594	-0.803628756982	-1.77050094507	-0.773790637705	-0.785744302208	-0.312155101631	-0.530113714331	2.13152226567	-0.768650460534	-0.378003411651	0.214964151452	-0.613180402739	-0.68123138639	-0.62128318412	-1.20921722455	-0.709609141448	-0.536730141591
basophil_8	-0.323433025584	-0.385047006196	4.07421111503	-0.199522121857	0.0381900489111	-0.829425664193	1.18311623566	-0.766285203949	-0.541663006256	-0.679761199489	-0.26630471233	0.257732593648	-0.614632489898	-0.547841249696	0.100082618915	-0.544953077725	-0.559840013115	-0.377362285177	-0.419189173905	-0.291389322055	-0.570644324455	-0.735313605213	-0.594169770829	0.265374944825	-0.793821432561	2.2566392018	-1.92372776463	-1.1894436564	-0.793802755039	-0.452957949347	-0.442395791077	-0.538611990262	-0.549244502247	-0.755302436703	-0.211645436647	0.0582564762658	-1.86198589257	-0.122336933285	-0.594957360653	1.27865616338	-0.58483308606
basophil_9	-1.01926867101	-0.538129547185	-0.651538302414	-0.960795675789	-0.723616279242	-1.08735643113	2.14541214471	0.714957051655	-0.600035510594	-0.735420790806	-0.549900183471	-0.86276241391	-0.759556045263	-0.758728232984	-0.847520180328	-0.578618286767	-0.615382003054	-0.437884485957	-1.22571708591	-0.522647624093	-0.908567717186	-0.702870268651	-0.810245516639	-1.66238496615	-0.961662741481	-0.802085946576	0.765286265256	-1.53073654141	-1.02956123057	-0.322150214081	-0.42268979601	-0.774528569074	-0.785285869441	-1.08204689695	-0.911885733844	-0.639673071985	0.999406988013	-0.818169004613	-1.12480714421	2.28033437828	-0.662598258661
granulocyte_1	0.0310827766712	-0.4829071559	-0.258426154587	-0.415811724118	-0.453158391426	-0.775363704438	1.80814278292	0.868673512721	-0.416374092156	-0.608825574714	1.4828047053	-0.426916713873	-0.33011480793	-0.572649910977	0.298630092965	-0.439015315738	-0.459574494415	-0.381725283527	-0.644013818695	-0.12484914274	-0.637948190746	-0.614736596449	-0.627724637801	0.0423765193725	-0.0356516575608	-0.450447248118	0.476367285529	-1.10107673659	-0.532489416104	-0.280510333951	3.35944474757	-0.451874490909	0.732689594207	-0.551155567793	-0.689904611544	-0.380797392427	0.212503270364	-0.377479018894	-0.559982931992	0.561598967548	-0.463100306294
granulocyte_10	1.63206454464	-0.346504273011	0.0881012069744	1.01938721455	-0.316250997176	-0.340155516505	2.39588994139	1.52367131439	-0.196134926574	-0.51984246865	2.51135906945	0.0185957221745	-0.258603895805	-0.478516703573	2.62742281061	-0.323348862871	-0.25617131692	-0.161890217023	0.412285970954	0.139123443524	-0.270143213784	-0.363712877592	-0.244743481001	0.87894365355	0.562923501181	0.155459209222	1.44203621399	-0.76399805547	-0.0840544160408	-0.216166008194	4.02882764643	0.0451041533975	1.78626376071	0.760749912108	-0.597894027248	-0.0545566294405	1.21642255241	-0.245198369995	0.255331578276	1.20932644902	-0.445032817047
granulocyte_2	-0.505367122199	-0.370242548358	0.536314911175	0.130456479158	0.106068467581	1.43989747179	-0.272414907423	-0.66403351092	-0.512957914861	1.38232883638	-0.406863771629	-0.31814044648	0.023552963956	0.232024236988	0.0955816864633	-0.363927864215	-0.285755805728	-0.394685946044	0.0838131682251	0.265231164238	0.179614410455	1.34984511389	1.32451751524	-0.508283119922	0.27242985116	-0.605751996734	0.0138424769756	0.0416132788562	0.0044532276209	-0.18415169938	2.91609956198	1.15054076997	-0.461627279647	-0.152039772291	0.606856105463	-0.266210166559	-0.0832176726153	-0.203792057055	-1.07721374184	-0.392437592963	0.177029145105
granulocyte_3	0.00781401340952	-0.0983109826815	0.35378607319	-0.00202423016243	0.487210177236	0.00311420866978	0.979873602369	-0.0679431459055	-0.111969733876	-0.220723084724	0.0423503076294	-0.182495101115	0.909756235874	-0.325324480015	-0.407629130579	0.074727128739	0.243818170668	0.206993590971	0.424498632441	1.82958182474	-0.132091379132	-0.288966492884	-0.403719105038	-0.618568253123	-0.528559672572	0.0468118841146	-0.0294854510617	-0.0513443956795	0.482441901903	-0.106989917857	4.25038971971	-0.237780744566	0.232331473466	-0.177536703708	0.142038783554	0.135191790467	0.134285080547	-0.130434890462	-0.452913623113	0.805060488672	0.0702104535477
granulocyte_4	0.568507264536	0.117581379488	-0.445347870346	-0.741053583953	1.64965407513	-0.079653246994	0.0928279137824	-0.572834524622	0.146589072242	0.0343533118176	0.1156548887	0.117181055293	0.986423851037	-0.538137749672	-0.300954057995	2.0803108539	2.34726962755	2.26466274512	-0.300821889662	2.64961471117	0.173213458294	-0.184831158208	-0.541298314587	0.17992539948	-0.619185636252	1.95083385986	0.422646374514	1.96204648701	0.973154084142	0.267971918646	4.42245952459	-0.390892777602	0.0541852411514	-0.867883350786	-0.318081838551	2.07130560882	-1.23258383766	0.136289378308	0.966480896768	-0.74442803678	-0.0644578762853
granulocyte_5	-0.580338748978	-0.517464816335	0.295449947288	-0.401086616363	-0.283689720386	2.16046360061	-0.432995180671	-0.845291574229	-0.57909608852	2.0102881222	-0.492291306854	-0.408044048551	-0.150389669158	-0.0102806284413	-0.767667781392	-0.494715587049	-0.355411749477	-0.476591253966	-0.548171953551	0.131027963014	0.334233704444	1.9705200001	1.61040653109	-0.343263280263	1.53955418842	-0.708884941925	0.457540135992	-0.0979035363045	-0.138691936725	-0.492253604742	2.92187996154	-0.295962946161	-0.611853884974	-0.52537357361	-0.110077243061	-0.325778594956	-0.650242159032	0.00800010649345	-1.20007973177	-0.85166423815	0.200059515158
granulocyte_6	-0.381846056375	0.23189921297	3.50356320729	2.14837199891	2.41798306022	0.918660084394	-0.153547500959	-0.511139581787	-0.470339536152	0.0775322599516	-0.0359212270343	-0.626419700047	-0.446712865917	-0.159848489513	-0.200084026566	-0.549606981109	-0.46941868079	-0.447582154197	0.745683716801	0.0442979879342	-0.30946568618	-0.04640255174	0.182995767228	-0.906714585068	-0.055106911344	-0.34564590716	-0.824527287118	-0.876431042607	0.41571517961	-0.295931418157	2.7154420188	-0.305024900708	-0.2719902789	0.0506393718256	2.41071078326	0.889893624008	-0.948279622434	-0.140386903455	-0.88950578972	-1.65556475335	0.274933042722
granulocyte_7	0.452710206402	-0.442470214736	-0.23443057811	-0.634457502497	-0.619068905523	-0.799195288012	2.21035864573	1.49840860596	-0.335734470115	-0.68867847915	2.1941544198	-0.263169559226	-0.540282983411	-0.617008071591	2.82969503356	-0.574041732335	-0.515761606241	-0.479258892836	-0.605852715679	-0.392519468262	-0.667014518933	-0.724342058032	-0.604644426842	0.57714059978	0.185029121875	-0.205071440001	1.40828030595	-1.19059040537	-0.546733952446	-0.280884312186	3.89393296924	-0.555441735459	1.57306829997	-0.549262981611	-0.869263053702	-0.266675154419	0.0900231801573	-0.030456198423	-0.109020222759	0.514837856934	-0.48317682207
