	CD38	CD56	CD57	CCR7	CD4	CD209	CCR4	CCR5	CCR6	CD3	CD8	CD1c	CX3CR1	CD86	CXCR3	CXCR5	DNA	CD20	CD27	CD40	CD25	HLADR	CD141	CD127	CD45RA	CD123	CD161	CD16	CD66b	CD14	CD11c	CD11b	CD19
('nk_cell_cd56low_cd16hi_4', 'virus: chik', 'original: nk_cell_cd56low_cd16hi', 'predict: nk_cell_cd56low_cd16hi', 'correlation: 1.0')	1.04540233515	1.58288839408	0.445477109489	-0.476689441786	-0.588701202063	0.0752257832317	1.19579716716	-0.750557385411	-0.502720251153	-0.562811123598	-0.283997638616	-0.181755896629	1.35759651099	-0.597081386056	-0.575031511455	-0.541501990875	0.343805606636	-0.449406706713	-0.666494524154	0.259202383622	0.184209128292	-0.908461438305	-0.21866908609	-0.743215678355	0.465475523489	-0.534488657012	1.40924069475	2.37372020163	0.0331502101152	-0.162837267488	0.516135886393	0.23354824816	-0.332982460041
('nk_cell_cd56low_cd16hi_5', 'virus: chik', 'original: nk_cell_cd56low_cd16hi', 'predict: nk_cell_cd56low_cd16hi', 'correlation: 1.0')	1.30100587264	1.40135624166	-0.359983308806	-0.66597419878	-0.805297004834	-0.0806866552586	-1.022795861	-1.17934447983	-0.926132661412	-0.683945065936	-0.279895614311	-0.263929151468	1.75071862387	-0.80222665351	-1.2106909923	-0.679390300142	-0.916361453879	-0.578549554855	-0.958998913478	-0.318035282856	-0.0252804549018	-1.26930268212	-0.34948989901	-0.944997183912	0.322641810135	-0.683267873655	1.62978900325	2.64185989813	-0.68735012273	-0.577110792793	0.702556479963	0.249239430978	-0.38991313918
('nk_cell_cd56low_cd16low_1', 'virus: chik', 'original: nk_cell_cd56low_cd16low', 'predict: nk_cell_cd56low_cd16low', 'correlation: 1.0')	0.490741936597	1.34153725579	2.13989337696	-1.08579730931	-0.876417369001	-0.824611789774	-0.726948053381	-0.711626769716	-0.776366690943	-0.847354344088	-0.801209675567	-0.399116006071	0.260279424569	-0.769675235776	-1.12545486302	-0.681733778442	-0.664780290861	-0.635060621225	-0.870610103301	-0.887586088442	0.282391138298	-0.724218883968	-0.72205177526	-0.826132020703	0.206827656771	-0.457177733647	0.74656561619	0.696563935177	1.27592652628	-0.032545229981	0.0117559520563	-0.443493627127	-0.464971804066
('nk_cell_cd56low_cd16low_2', 'virus: chik', 'original: nk_cell_cd56low_cd16low', 'predict: nk_cell_cd56low_cd16low', 'correlation: 1.0')	0.566403449787	0.81017186588	-0.506892356586	-0.987706281438	-0.996701699454	-0.529917803889	-0.709145939315	-0.615236468518	-0.840100438546	-0.976614958824	-0.98892553351	-0.881961640487	0.767949367792	-0.84609130547	-0.952348818375	-0.695418904311	-0.52652006781	-0.651476915121	-0.892854845886	-0.927791245342	-0.732926623988	-1.21189720164	-0.872265715061	-1.02495630543	-0.539429313649	-0.776589140807	0.926375305921	0.0308253164439	-0.866688015535	-0.752555608225	-0.201434793815	-0.418596399992	-0.702666238518
('nkt_cell_1', 'virus: chik', 'original: nkt_cell', 'predict: nkt_cell', 'correlation: 1.0')	-0.406500337704	0.946646661257	2.14645193122	-0.13712099748	-0.649511542251	0.421911014958	2.02300257864	0.674510702105	0.334628199913	1.09285686306	1.42036337245	-0.0815489449393	0.492652270185	-0.441102293733	1.153734725	-0.462276502887	-0.592760716417	-0.458714217447	-0.147309224718	-0.115789212097	0.720265577842	-0.3375868973	-0.594438312243	-0.161727385669	-0.00461268280349	-0.232738026399	0.754594159312	-0.0761569619589	2.0794196694	0.314091675814	-0.644824981718	-0.710194308384	-0.300662961029
('nkt_cell_10', 'virus: chik', 'original: nkt_cell', 'predict: nkt_cell', 'correlation: 1.0')	0.784462116159	1.62795813366	1.59459218568	1.50517093358	1.36190185406	0.281240217874	0.0795140883299	-0.175894149726	-0.322722083478	1.29897738474	1.1994725806	0.187979200303	1.14669937413	-0.521811594392	-0.164002518156	-0.363080509343	1.60918486265	-0.399371372253	1.35770173179	-0.406356818072	1.16835404918	-0.553587497461	0.0326350444964	1.34963839896	0.780102464651	-0.295676757857	1.27063648251	1.49238373	1.28994187584	0.161889132358	0.208269468575	-0.177206228503	-0.0971644159141
('nkt_cell_2', 'virus: chik', 'original: nkt_cell', 'predict: nkt_cell', 'correlation: 1.0')	1.31076549762	0.747397945304	2.11218686705	0.555742033536	-0.387896211035	0.0720130630248	-0.474219744528	1.30432180117	-0.475242694009	1.17600442893	-0.0882516474045	-0.0680689672869	0.215934866582	-0.43894567807	0.0927536081877	0.0614554389214	-0.0262784165768	-0.500455380216	1.90577139467	-0.795466905807	1.32108094934	0.257600510742	-0.40505356287	-0.451859566963	0.92023801581	-0.226698808099	0.538945419364	-0.314794841422	1.86350683219	0.316320218565	-0.921667754902	-0.865634918004	-0.207157014117
('nkt_cell_3', 'virus: chik', 'original: nkt_cell', 'predict: nkt_cell', 'correlation: 1.0')	-1.14577457154	1.2045966075	-0.221970220832	-0.583452766771	-0.832064236191	-0.540266591367	-0.846498290509	-0.531520683747	-0.808967718851	1.00683742311	2.4139947095	-0.653147297565	-0.580384317843	-0.692226888743	1.46771511874	-0.63868127497	-0.627459614549	-0.412610606294	1.03299859913	-0.970330446763	-0.633491746552	-0.954686175844	-0.719231471574	0.368399292795	-0.300835859738	-0.702137787224	-0.6149147419	-0.520789899395	-0.592494681032	-0.537555270796	-0.109455073871	-0.364796358717	-0.570917860384
('nkt_cell_5', 'virus: chik', 'original: nkt_cell', 'predict: nkt_cell', 'correlation: 1.0')	-0.599390388245	0.903227130203	-0.186061343151	0.8927407723	1.78980606168	0.298290334116	1.03059030935	0.406071424231	0.195302921725	1.27222500977	0.501190161365	-0.494565155274	-0.0494039057853	-0.435331834775	0.311247672468	-0.26811870471	-0.109233218958	-0.416398663752	1.07622925083	-0.547603155492	0.383986767009	-0.798758863174	-0.358351843983	1.42495770413	-0.808280279157	-0.62371644295	0.410338123021	-0.565206832555	-0.335682773946	-0.417535415664	-0.908460067193	-1.02326020098	-0.439657585586
('nkt_cell_6', 'virus: chik', 'original: nkt_cell', 'predict: nkt_cell', 'correlation: 1.0')	-0.091843462899	1.21402770881	2.91176928566	-0.760780186594	-0.639936952993	-0.743978866102	-0.95195100714	-0.361118781186	-0.639733964208	1.30151773864	0.783868498496	0.29213314715	0.303144815502	-0.630886961745	-0.874870082207	-0.655742263837	-0.316084664192	-0.54105353667	-0.556179716769	-0.954794586478	1.46093962169	-0.238385608524	-0.380041241954	-0.331771131919	1.01138598296	-0.0072762632283	0.942332214093	0.635843549392	2.89845703498	0.636335509962	0.311173555187	-0.465604445219	-0.0900279848921
('nkt_cell_7', 'virus: chik', 'original: nkt_cell', 'predict: nkt_cell', 'correlation: 1.0')	-0.630328916093	1.002313195	3.00981785928	-0.883614830846	1.68922437044	-0.615896255104	-0.722819942867	0.211111413067	-0.60926007481	1.17242834069	0.231662311144	0.258728012262	-0.14064425367	-0.524920906416	-0.607655251773	-0.592714030093	-0.433550453871	-0.501994717512	-0.432724764925	-1.00302878034	1.32917978656	-0.146887535669	-0.4527909513	0.449349638394	-0.214279528287	-0.0314325192173	0.984848003544	-0.0670568748994	3.01633488153	0.538265139847	-1.06765501291	-0.747268842158	-0.150448599417
('nkt_cell_8', 'virus: chik', 'original: nkt_cell', 'predict: nkt_cell', 'correlation: 1.0')	-0.332027332807	0.966371022875	3.02967750284	-0.937770840199	-0.626207440042	-0.838427311898	-0.939387180211	-0.10095408245	-0.659223683639	1.1477195808	2.77366349769	0.251974939491	0.103161561894	-0.612446091781	-0.851542435084	-0.649217443987	-0.461698380278	-0.509728272556	-0.296307562479	-1.03091778236	1.3446954411	-0.19579106413	-0.577553246347	-0.298061198875	0.416439932648	-0.0251976285514	0.803370665449	0.114802530095	3.06440214287	0.59728919037	-0.857366312806	-0.760412992307	-0.130594249517
('nkt_cell_9', 'virus: chik', 'original: nkt_cell', 'predict: nkt_cell', 'correlation: 1.0')	-1.77432899849	1.15900013197	-0.407722269393	-0.898949230817	-0.905320138407	4.04366719226	-0.794968764917	3.46147411065	0.90958693311	1.19157954326	0.706074738537	-0.745675668754	-1.03717819067	-0.780428993216	-0.287082335516	-0.686433989312	-0.857366100567	-0.529377961858	0.812212297525	-1.04194415714	-1.29587359187	-1.20706371632	-0.963802370183	2.4936517398	-1.60721452145	-0.824098297036	3.54254227599	-0.929485957832	-0.861194289201	-0.72975570975	-1.11978141017	-1.24112089866	-0.715954262785
('pdc_1', 'virus: chik', 'original: pdc', 'predict: pdc', 'correlation: 1.0')	0.733964243364	-0.496041158091	-0.754825627385	-0.135552378864	1.46358403534	0.421565550939	0.747286631571	1.90345396093	-0.377036916866	-0.856147667127	-0.113087696988	-0.516162868024	-0.842690380965	-0.431054222818	2.56895717982	-0.14896227895	0.751037786035	-0.545102198912	-0.897633776171	0.0158689079891	-0.597501470894	1.14548780506	0.989070436077	-0.933810216653	1.38778268686	2.84928432185	-0.788697759463	-0.717189498109	-0.450448054231	-0.481292434899	-0.792211319369	-0.184240217942	-0.361505577625
('pdc_2', 'virus: chik', 'original: pdc', 'predict: pdc', 'correlation: 1.0')	0.705907634829	-0.68560195527	-0.830976131426	-0.334638416234	1.43458241168	0.0412389643982	-0.939411038135	1.78033427304	-0.6957778703	-0.933778103599	-0.195191105856	-0.57260456431	-1.05594375002	-0.539780572185	2.28930876787	-0.211832103965	0.440237189111	-0.61315671768	-0.964485534038	-0.537653141853	-0.7550572077	1.09795462936	0.977795228661	-1.00764567623	1.37991666575	2.88702767332	-0.887171654425	-0.814871172064	-0.705986080114	-0.630528851118	-0.893766652622	-0.333305578273	-0.406548378724
('pdc_3', 'virus: chik', 'original: pdc', 'predict: pdc', 'correlation: 1.0')	1.14122820983	0.260976854737	-0.474282858989	-0.525617719829	1.2539578681	0.583870571935	-1.00395868152	2.32588280393	-0.58558545898	-0.638446678166	-0.25556140418	-0.297518059041	-0.336547417539	0.575923709006	2.40010835532	-0.157541075131	-0.00298622387684	-0.524769135258	-0.900539566773	-0.74305494399	-0.23047827315	1.2572184774	2.44177922183	-0.919244025049	1.05733500677	2.9364581344	-0.424202965708	-0.320533253987	-0.410646196022	-0.299091501582	0.478720394488	0.176085023933	-0.438058600892
('undefined_1', 'virus: chik', 'original: undefined', 'predict: undefined', 'correlation: 1.0')	0.138784925904	-0.240442599825	0.316585729119	1.60982521995	-0.729243396993	0.0223464445133	0.0615801878998	-0.0440517148186	2.18421927782	0.995805003682	1.6318424496	1.27218097623	-0.333453370034	-0.127569402267	0.627384260193	2.40935296081	1.46025198562	1.99619127603	1.09410608281	1.77243715393	0.219501171461	1.15932009164	0.101880810097	1.18076371094	1.46094014526	-0.243150414971	0.0641197779118	0.278920508191	0.548443137528	-0.290414235502	-0.652458396544	0.112874647377	2.07601517125
('undefined_10', 'virus: chik', 'original: undefined', 'predict: undefined', 'correlation: 1.0')	0.608250915228	-0.43346373141	-0.028781289482	1.40812773104	1.28554626903	1.27318884922	0.194693852499	0.0610381748239	-0.470449938147	1.05643698786	0.819331581501	-0.360726681301	1.92164840539	2.32309748247	-0.129867697963	-0.204483030039	1.66691820591	-0.26304115825	1.25143291482	0.363602378671	-0.104271006697	0.748237921969	0.796201652404	1.01211629625	0.0594372367083	0.314586779087	-0.387746455559	-0.0223019854322	-0.232088126473	2.67324446924	1.57774667012	2.2546606558	-0.393614880656
('undefined_11', 'virus: chik', 'original: undefined', 'predict: undefined', 'correlation: 1.0')	0.760364016025	-0.410194965095	-0.0402520299396	0.656566099702	0.553929602596	1.84268678559	0.193956209732	0.256254149409	1.83318431149	-0.598905130064	-0.254024143804	1.15475422104	1.94162854646	2.50216767062	-0.348477811278	2.09898641179	1.81956818718	1.97026140528	-0.541212189074	1.81632236953	-0.148459494595	1.44257341178	1.2031647644	-0.190837069785	1.19050148155	0.585460127726	-0.618736614725	0.607765854261	0.515519772056	2.8473613576	1.62378402696	2.41222521033	1.89729165016
('undefined_12', 'virus: chik', 'original: undefined', 'predict: undefined', 'correlation: 1.0')	0.263082495258	0.90592881729	0.600603774925	-0.203508605123	-0.890918925101	-0.207014508768	2.39056368651	-0.487951201805	0.405512330455	-0.971980292985	-0.848378729012	-0.515467097302	0.289165003182	-0.66083016457	1.36533951463	-0.509402665861	-1.3087767685	-0.516365805635	-0.810800376055	0.00466463292695	-0.268279466759	-0.865751338907	-0.654422511601	-0.840825014271	-0.463548969302	-0.575545031357	0.409792503368	0.492009085628	0.470304746805	-0.235710675198	-0.276220940748	-0.653655791972	-0.52456359393
('undefined_13', 'virus: chik', 'original: undefined', 'predict: undefined', 'correlation: 1.0')	-0.167645041528	-0.194150676805	-0.888971762863	-1.1813033127	-0.879307039806	-0.72350301921	3.08173190896	-0.777623549718	-0.491558050946	-1.24388210066	-1.08237557498	-0.865731259578	-0.52890247564	-0.617885441289	-0.513379071181	-0.532411224429	-1.0202112863	-0.442576835135	-0.922729212574	1.64932434323	-1.28404396703	-1.01930639038	0.0708778310654	-1.01520922914	-1.41285142217	-0.745985786431	-0.841686305603	-0.642132105715	-0.61160894469	-0.0612260200559	-0.664741878978	-0.414055881738	-0.720642612647
('undefined_14', 'virus: chik', 'original: undefined', 'predict: undefined', 'correlation: 1.0')	0.735821180432	2.00493082842	0.785254782907	-0.651430529677	0.15289316802	0.695640171425	-0.336424051724	-0.228621198058	-0.485624829258	-0.952875439642	-0.533645422689	-0.0225146159653	1.99481088291	1.55675095249	-0.687282168551	-0.307159187133	1.50156985807	-0.282651487695	-0.725819401913	0.109056025816	0.28024362932	0.381440363846	0.309056263563	-0.632513224977	0.255678590398	0.233283391145	0.753369607405	0.846359346676	0.688975253213	1.98089236288	1.50561945733	1.64416258532	-0.341576364035
('undefined_15', 'virus: chik', 'original: undefined', 'predict: undefined', 'correlation: 1.0')	0.902236230822	2.22500814621	1.47970855776	0.398172890852	-0.545415780908	0.0720085688373	0.0130419319304	-0.561666016847	1.43392427425	-0.890759690979	-0.222136101811	1.20566213297	0.640462714827	-0.400592403954	-0.150352996264	1.80161955474	1.63238161011	1.71404887907	-0.587205274267	1.34891427501	0.836052516215	0.743224039619	0.101295831893	-0.0648863747937	1.33824106009	-0.0674020574658	1.1968398682	2.13148966368	1.44060298878	0.181662255129	0.679025369853	0.350768568801	1.36728326064
('undefined_16', 'virus: chik', 'original: undefined', 'predict: undefined', 'correlation: 1.0')	0.623491092998	1.00081139742	0.996126537551	0.707142406929	1.07829192608	1.93100004682	0.373321706831	0.78761018353	-0.019268159704	1.01994432342	1.035149111	0.294440837512	2.13718307499	2.04949120522	0.0955924549671	-0.148316176137	1.39219261782	-0.206364802827	0.626050194718	0.358184091668	0.673327644425	0.802961772632	0.817217169356	0.767038376214	0.319548597485	0.506360089089	0.564407596772	0.217495689816	0.99694084627	2.25696712904	1.4688340167	1.86957801674	-0.136570569629
('undefined_17', 'virus: chik', 'original: undefined', 'predict: undefined', 'correlation: 1.0')	0.394808322348	1.10063179374	1.41366343157	1.19940321768	0.518434150097	1.0628481134	0.338924985582	0.328931518531	2.01516131926	1.06488830753	1.38137264891	1.6901679248	0.480743010272	0.115648320051	0.288418402227	2.06921860075	1.52557481003	1.92481431309	0.640170677086	1.62567435264	1.17798681974	1.16752889475	0.422934631409	1.18345812864	1.5062705425	0.148383969673	0.804368723903	0.828289996049	1.91244143981	0.490008627553	-0.0967033388041	0.319916379135	1.88468458051
('undefined_18', 'virus: chik', 'original: undefined', 'predict: undefined', 'correlation: 1.0')	1.04044754796	-0.209181279282	-0.312291204513	0.902362241225	1.55340132126	0.6679181734	-0.216163251295	1.7576592773	1.80014377967	-0.594083463933	0.239660044578	1.24581061328	-0.440701803347	-0.0466185398975	2.34853963728	2.07506171148	1.78620033762	1.87500420905	-0.577166002568	1.55052381692	0.0519506829157	1.44817212608	1.52827557187	-0.292096935993	1.92944805179	2.92157035335	-0.50823990754	0.250893823286	0.433938681113	-0.184162066044	-0.560983711216	0.25026713642	1.84294846129
('undefined_19', 'virus: chik', 'original: undefined', 'predict: undefined', 'correlation: 1.0')	1.00807290204	-0.224042202498	-0.305957010444	1.30409153604	1.58254990249	0.808939515692	-0.163807862838	1.6295867171	-0.355128581027	0.887326065736	0.995382435753	-0.322460148085	0.165107758893	-0.147155279031	2.38948118544	-0.0942266217012	1.55962648769	-0.452383467662	1.17806269575	-0.40113758752	0.34067158812	0.974831596664	1.00440388124	0.731282770308	1.35712071992	2.6904272869	-0.0899789528335	-0.468754271937	-0.237656720696	-0.367878938494	-0.764086034446	-0.380657235227	-0.182239725084
('undefined_2', 'virus: chik', 'original: undefined', 'predict: undefined', 'correlation: 1.0')	0.963727503342	1.35456899606	0.901080182347	0.703034897029	-0.47050239116	0.767409544056	-0.0463862756329	-0.287434815968	2.10292155744	-0.540566929299	-0.126149055539	1.68198605911	1.11745185236	-0.0740165383474	-0.44225001394	2.31433224581	1.48252280272	2.03341565824	-0.541158468209	1.77947718872	0.803191389291	1.20966428836	0.465047903219	0.0162231968967	1.58937291903	0.0324118493191	1.13670714925	1.95271997726	1.21748923331	0.123148988876	0.421196930177	0.624438797898	2.13490048621
('undefined_20', 'virus: chik', 'original: undefined', 'predict: undefined', 'correlation: 1.0')	0.0847015709019	-0.816563269519	-0.331678525978	1.69031818855	1.17635565367	-0.049714043157	0.376259966639	-0.302413915574	-0.189022273365	1.27421776855	0.714223608091	-0.343829292098	0.0559992941165	0.397509809991	0.213103400409	-0.338984809287	1.08881604436	-0.44980004663	1.46109154864	-0.289999913941	-0.118662540609	0.00818182412191	-0.0983348895912	1.27111209771	-0.235455764456	-0.143803143795	-0.339087170534	-0.676650963976	-0.174704224295	1.0580612698	0.672271315203	0.929318303353	-0.533181135286
('undefined_21', 'virus: chik', 'original: undefined', 'predict: undefined', 'correlation: 1.0')	-0.0933336265448	-0.83191236162	-0.327945669477	1.92099078929	0.954449439511	-0.313751920341	0.521344939222	-0.540323211145	1.02806586025	1.21711157174	0.874077559065	0.481481489172	-0.68102419004	-0.357846032727	0.228750244524	1.28731337546	1.40612636456	1.3005187195	1.41585647179	0.908462145688	0.00295488098823	0.477438780386	-0.0748329241698	1.52370520672	0.581249181481	-0.466945257898	-0.416394075022	-0.158074707464	-0.136511833449	-0.281895176398	-0.688112514459	-0.51781850288	0.920497589074
('undefined_22', 'virus: chik', 'original: undefined', 'predict: undefined', 'correlation: 1.0')	1.61145425457	-1.19498525375	-0.765943739432	0.427746434103	-0.728747337926	-0.160356633831	-0.397412393738	-0.993689622442	-0.639363454776	0.0568489188448	-0.760493573896	-0.665156415721	1.1988495165	0.613011336336	-0.153695608383	-0.603938574176	0.577031007017	-0.445568371637	1.06154187266	0.0169316992174	1.19957207638	-0.274247068115	-0.633033521363	-0.739277623885	0.175259056692	-0.551891659012	0.0774992200345	-0.817986742745	-0.792206400119	-0.571354235971	-0.994692723533	-1.07063020996	0.0937303732468
('undefined_23', 'virus: chik', 'original: undefined', 'predict: undefined', 'correlation: 1.0')	1.02804612208	-0.483690905594	-0.46416134535	-0.655804957538	-0.816133718184	-0.919567061345	-0.823588835827	-0.273175830696	-0.549108337304	-0.435087638013	-0.577380575382	-0.707850034724	0.0730987567407	-0.802527556531	-1.17527705163	-0.378538102404	-0.27796620621	-0.511017457903	-0.89058321404	-0.621051826021	1.45734602293	-1.16700362879	-0.754365722818	-0.905430141161	-0.488245037963	2.18142391904	-0.193709461098	0.264785174405	-0.620385984911	-0.355364238771	0.398531171125	1.32535508019	-0.508213822291
('undefined_24', 'virus: chik', 'original: undefined', 'predict: undefined', 'correlation: 1.0')	0.771110518185	1.725128246	1.39447532078	1.15116281861	-0.590974691164	0.533834721424	-0.398315611307	0.0599161379145	-0.463959988094	1.14156007712	2.22600635941	0.0927439865451	1.06349049298	-0.53198827895	0.657266988243	-0.563448065017	1.41676089818	-0.454134284087	1.22971467726	-0.44609845616	0.781002858051	-0.538077631916	-0.195075139751	1.13401255649	0.868582447983	-0.308707171319	1.36627684925	1.5468920044	1.05213945687	0.101191925834	0.320115237992	-0.0740563743229	-0.167731202993
('undefined_25', 'virus: chik', 'original: undefined', 'predict: undefined', 'correlation: 1.0')	-0.722576504568	0.0433124418967	0.672898595805	-1.1001373118	-0.967339812681	-1.00904229988	-0.736718455774	-0.325053926596	-0.873073934492	0.626469842193	0.31454072389	-0.756034496101	-0.595445023711	-0.703703155488	0.276030155604	-0.717374904841	-0.960561038488	-0.630453093417	-0.378818615451	-1.04079147497	-0.559014923669	-0.462877230863	-0.810301515282	-0.819068235793	-0.399990867258	-0.687513260905	-0.543056169903	-0.632066333136	-0.132744759475	-0.808484161163	0.637979204179	-0.501544527596	-0.68467413137
('undefined_26', 'virus: chik', 'original: undefined', 'predict: undefined', 'correlation: 1.0')	0.241006938621	-0.307145600628	-0.189811321323	1.34739177302	1.31493707201	0.2966078646	0.152025133537	1.46716804371	0.178331622034	1.00725732793	0.504664610271	2.53721721532	0.0438262826844	1.20178429181	-0.0118275190994	-0.388437031786	1.61738374431	-0.461509343841	1.29925372352	-0.141567183614	0.0677677835215	1.41718066668	1.0050901986	0.6685736036	0.00464945570979	0.5321375343	-0.543853543762	-0.498956632456	-0.576208809959	-0.457456567565	1.82029687188	0.566759265714	-0.431720644212
('undefined_3', 'virus: chik', 'original: undefined', 'predict: undefined', 'correlation: 1.0')	0.568047531161	-0.100276625335	0.0320367944725	0.617872348861	0.268521649618	1.41942742408	0.146026151703	0.0846056869393	2.21992703273	-0.621665357507	-0.387904195666	1.80604060589	1.21743208946	1.89801665563	-0.269203109128	2.50135999549	1.80114900645	1.97396105014	-0.547990135736	1.90700285387	0.179533204297	1.48211909274	0.962164071157	-0.270004248738	1.40188457409	0.629798470723	-0.449624973157	0.551540726066	0.64305012319	1.93393811967	1.39758907388	1.84968848307	2.15002639652
('undefined_4', 'virus: chik', 'original: undefined', 'predict: undefined', 'correlation: 1.0')	0.152883781499	-0.199586699192	-0.127362639499	1.835814078	1.03676263495	0.0839906971734	0.364553368837	-0.25008114348	2.11148888963	1.10805804592	0.553436231277	1.38494681365	-0.360586361677	-0.148001606497	0.175724763194	2.28107292916	1.7781784781	2.02715130675	1.2785413279	1.72657498142	0.436715542747	1.16777867982	0.330442240274	1.38023987654	1.34511533837	-0.200623421796	-0.162222910378	0.338487727314	0.381490329272	-0.32448198484	-0.629690116547	0.0583496165815	2.10856945078
('undefined_5', 'virus: chik', 'original: undefined', 'predict: undefined', 'correlation: 1.0')	1.21765488755	-0.369246892282	-0.528146810137	1.18501286896	0.278863358754	0.0180278469558	-0.123103825014	-0.170107380774	-0.497848154141	0.752439336511	0.156148851553	-0.552163773877	0.942089720369	-0.278817601734	-0.503607610836	-0.24115860418	1.15122422274	-0.427332033276	1.20821749061	-0.29403686534	1.78310928592	-1.09545366613	-0.574305155493	0.535271714237	-0.148154529321	2.06112571485	-0.0242171818609	-0.533964144486	-0.560802981329	-0.339843031467	-0.129935441481	0.559508981737	-0.273413161143
('undefined_6', 'virus: chik', 'original: undefined', 'predict: undefined', 'correlation: 1.0')	0.695116667028	-0.940595725341	-0.943187200177	-0.431191877622	-0.875090405843	-0.707795543012	-0.172331896838	-0.811887135801	-0.594789320658	-0.760786638553	-1.00858275039	-0.85572399477	-0.76989408661	-0.0107566801426	-0.363084336075	-0.641902001625	-0.210629076452	-0.50026638709	-0.518472308619	-0.517227965059	-0.21843134668	0.419771363097	-0.844367654392	-1.07554977299	-0.899479056271	-0.0631709591037	-0.928084717659	-1.03467093406	-0.879451438667	-0.899394170351	-0.723107386782	-0.490577656797	-0.602043765806
('undefined_7', 'virus: chik', 'original: undefined', 'predict: undefined', 'correlation: 1.0')	0.59277867143	-0.574630500005	-0.482626454934	-0.755872483597	-0.981541095058	-0.329758999094	-0.623337767385	-0.0100326300872	-0.793928582265	-0.682340379127	-0.93959334403	-0.868915502483	0.638174928302	-0.605863320774	-0.540195679968	-0.692547202135	-0.423294340324	-0.634196686652	-0.860944462265	-0.909244625538	-0.441761503419	-0.26877204831	-0.875932740195	-0.975818783289	-0.718227145964	-0.656886516887	0.484084553028	-0.541664790826	-0.774317000551	-0.877979723569	0.0997709700482	-0.368501445417	-0.675185714276
('undefined_8', 'virus: chik', 'original: undefined', 'predict: undefined', 'correlation: 1.0')	-0.547379435236	-0.665675292324	-0.881501728802	-0.786873616115	-0.747817395821	-0.873534671339	2.66854820647	-0.445571354307	-0.0270729113426	-0.919357369944	-0.992681046048	-0.714727512353	-0.714129048645	-0.45592019485	0.172681984679	-0.457327466699	-1.12778105152	-0.269496162555	-0.868141418155	1.07010209585	-1.17464443521	-0.357235084546	-0.231995121136	-0.950342255339	-1.31795810552	-0.667052191704	-0.94348537961	-0.796833680098	-0.47253108718	-0.520367257665	-0.37036287398	-0.531775106021	-0.627966241807
('undefined_9', 'virus: chik', 'original: undefined', 'predict: undefined', 'correlation: 1.0')	-2.26893432873	-1.24712645545	-0.256790877408	-1.47780054387	-0.916456219555	-1.17891210218	-0.818423267094	-1.12031374239	-0.969137978317	-1.21794789494	-0.929573249687	-0.9522303016	-1.52325172044	-0.740548957507	-1.18088053257	-0.662497821175	-1.1568056144	-0.621357770511	-0.939234108876	-1.03691499232	-1.57505527698	-0.977245989933	-0.916850105165	-0.954580360037	-1.70042219878	-0.782653789015	-1.11903464703	-0.9068079507	-0.842642540932	-0.909392375912	-0.740678290003	0.254090086711	-0.761649422145
('b_cell_naive_1', 'virus: zika', 'original: b_cell', 'predict: b_cell_naive', 'correlation: 0.900735294118')	-0.24540894302	0.298060837281	-0.482889663364	1.21821065475	-0.736531329299	0.815729339187	2.53045656456	1.12993689116	2.59742343586	-0.705538007478	-0.579082672711	0.666036862131	-0.255586169189	-0.167688411728	2.40312061621	1.8730131775	-0.345672300765	1.7278137628	-0.312323276749	1.39307781794	-0.113978408607	0.77604392001	-0.249355096925	-0.357700542286	0.914898421228	-0.348667413742	-0.455916136308	0.0981362365617	0.0492155436826	-0.23578326338	-0.683492104983	-0.0995512028917	1.65863093313
('b_cell_naive_4', 'virus: zika', 'original: b_cell', 'predict: b_cell_naive', 'correlation: 0.927139037433')	0.0420437382566	0.197081962409	-0.559170588703	1.51052943684	-0.81699833291	-0.263132923891	-0.372474258875	-0.938774256236	2.29569193011	-0.782837205479	-0.653496663043	0.540037195258	-1.0106192443	-0.507015294816	-0.54494899435	3.01139061888	-0.904312135079	2.27068985884	-0.680496543776	2.42251979386	-0.303605573991	1.37600200397	-0.174320011515	-0.125753667507	1.53527762289	0.0345141706651	-0.651624981833	0.671970047653	0.299509756618	-0.271988755464	-0.881489336788	-0.0799113961131	2.36360491881
('b_cell_naive_4', 'virus: zika', 'original: b_cell', 'predict: b_cell_naive', 'correlation: 0.904411764706')	0.722707279842	0.65752135453	-0.546685951445	1.07310262419	-0.730570330899	0.071987335108	-0.318355764858	-0.910169402772	2.58862535855	-0.69297174569	-0.562549719779	2.38844052818	-0.955725854631	-0.376357699249	-0.490017166221	2.99312998236	-0.702141654497	2.43326100332	-0.598562150227	2.57601998289	0.11343666893	1.47341753074	0.134532188831	0.0454814368938	1.96664317162	0.0546146386421	-0.53134278237	0.999891738967	0.596753530215	-0.0549471351355	-0.857071036483	0.00686628348949	2.50866867094
('b_cell_transitional_1', 'virus: zika', 'original: b_cell', 'predict: b_cell_transitional', 'correlation: 0.910427807487')	1.6520777089	0.212714728016	-0.555258983819	0.21598196157	-0.766953860202	0.275885615606	-0.434299342904	-0.900919866767	1.91544077785	-0.56932627714	-0.559643493397	0.970927769508	-0.818507695839	-0.283832213084	-0.585710986671	2.43481478772	-0.779659798977	2.6471134535	-0.685305501289	2.29813759956	0.299316373735	1.26914493492	0.160996565283	0.328483409832	1.78866354454	0.259928190743	-0.220443731321	1.29101217459	0.649901354765	-0.215467738344	-0.888848884747	0.203366614459	2.3734334956
