"","SampleID","Treatment","MetaHybridLouvain","N","Freq","CCR4","CCR5","CCR6","CCR7","CD11b","CD11c","CD123","CD127","CD14","CD141","CD16","CD161","CD19","CD1c","CD20","CD209","CD25","CD27","CD3","CD38","CD4","CD40","CD45RA","CD54","CD56","CD57","CD66b","CD8","CD80","CD86","CHIKV","CX3CR1","CXCR3","CXCR5","DNA","HLADR","PD1"
"1","1758_dna","Acute","cd14_monocyte_1",9267,0.160718002081165,0.23875456627995,0.121738770512956,0.0451152973936868,0.318150522405384,0.724078969457712,0.617670359865782,0.440430335491939,0.0280972702733265,0.826196309884518,0.346784207148216,0.0540244325858011,0.0707213097423951,0.0500256220971417,0.0304317943426431,0.0886776394759681,0.239734945448894,0.149142577612897,0.0559945280788251,0.231317732387048,0.649100255225787,0.299579576236954,0.38565400410876,0.381281904971358,0.520022907419455,0.104458791677362,0.105947379561245,0.0662886825812834,0.0465875752988453,0.0563591511025888,0.478146530790543,0.439004096921374,0.295060192687509,0.0421874498225344,0.172464339495704,0.880116365767709,0.508413944221481,0.0577670312629758
"2","1758_dna","Conv","cd14_monocyte_1",467,0.00217995098611273,0.236719605137761,0.0708865471930856,0.0498223512003672,0.228262275301343,0.745144650070875,0.705586174395876,0.41187398112047,0.0228163805597927,0.779622429815389,0.286225392338045,0.0359043859625527,0.0565805804012808,0.0402806764969244,0.02936013561082,0.0773008580311698,0.158816435863004,0.128080239222979,0.0538826924832328,0.221697675630066,0.600702488607175,0.31123188688707,0.3565736727192,0.310976899037868,0.592777531141191,0.100918015586508,0.119476217008238,0.0431675659361265,0.0401083686592037,0.0460478455241005,0.538515495658646,0.170411847136846,0.210834062984286,0.0366915098790585,0.110607164051129,0.86954791807468,0.517998286557266,0.0597750740715777
"3","1760_dna","Acute","cd14_monocyte_1",15853,0.176440472348051,0.205569208338075,0.233412505379831,0.0809661150239731,0.330423158825855,0.774557928575357,0.637608516810297,0.388334460869747,0.0322087609730025,0.823930709700933,0.339392958111896,0.106340423464801,0.0846048953471248,0.064046943336236,0.0394118517892321,0.160579182855913,0.307469835665389,0.175422951690983,0.0647926853129717,0.240131314295233,0.649675153140073,0.389275032835535,0.599573198434162,0.297766390045713,0.603045813069291,0.121015818730083,0.130228763312126,0.0990864846416702,0.0565941965466408,0.126010836244385,0.565847933976726,0.463166262761867,0.45317265266992,0.0723144698163972,0.192912869833401,0.884469053886527,0.648871582728417,0.080239802778457
"4","1760_dna","Conv","cd14_monocyte_1",101,0.000552416686265608,0.254583845157691,0.207100496181853,0.121906042698197,0.242136367881374,0.765756082149667,0.723103569815542,0.349726183932075,0.0354014194784857,0.766906615245861,0.213778125548066,0.105007568558346,0.0878728750118082,0.0746824309996783,0.0587107886860432,0.144012391368074,0.199424352555112,0.156891964666033,0.0703523034208802,0.225941293405809,0.560545229811796,0.402506804907699,0.473804828213043,0.284040274326938,0.550568152191437,0.128164097866751,0.168405019569344,0.0937848078971732,0.0463226944049873,0.129329982571159,0.569937854075352,0.165125201084657,0.265040393344954,0.138607512643019,0.123144354466636,0.894529438102704,0.653947109592773,0.0880612300701665
"5","1773_dna","Acute","cd14_monocyte_1",14074,0.278908463962268,0.171530060459996,0.263841797699983,0.0526697340565928,0.308476290962279,0.741116555988985,0.678484247408038,0.353877796151163,0.0383367741770278,0.82647980238267,0.324392762626962,0.131778673407287,0.0842807665213157,0.0550255394362642,0.0469994573740697,0.114399690411011,0.265656479374684,0.18687648722026,0.0685970692231113,0.264899441060775,0.662406805204718,0.446416618748271,0.496779114226156,0.251711235987993,0.539430195002452,0.124922400539703,0.152101753534099,0.0723552510888671,0.0809666058220374,0.090434801204311,0.601317802196464,0.479242261923265,0.383093862526207,0.0618013491936158,0.200505080358818,0.893517146636621,0.599467732187019,0.0800972429751911
"6","1773_dna","Conv","cd14_monocyte_1",401,0.00183649261968116,0.178378191865159,0.229354245061554,0.06920437116843,0.256672365627228,0.77327679429639,0.713743599684483,0.361129465592401,0.0383179105053019,0.815192138819135,0.238099857499695,0.0941222054894152,0.098699203378752,0.0761932616359425,0.0526650438493645,0.111644819170981,0.175598306092445,0.19999223017847,0.0787022689780046,0.277843751705908,0.619287460843486,0.464650575879073,0.386816918942591,0.267931275918106,0.554870635972364,0.141249336055221,0.203078180640049,0.0719093264011108,0.0910187128353142,0.0865141408244565,0.607111743805816,0.290303853396685,0.278583041144665,0.101358290055469,0.136294560733729,0.890112758827217,0.617386731323092,0.104690406500219
"7","1785_dna","Acute","cd14_monocyte_1",26235,0.286430185712882,0.134973913752628,0.166990045660218,0.0445268382365251,0.310166081995337,0.784344275392637,0.716862562515525,0.441498947654289,0.0281295766305643,0.826480447055935,0.182862699085695,0.133959338620779,0.069176844132326,0.0614242631192766,0.0374258651592248,0.121990253154774,0.284480383184696,0.163543211174119,0.0483573469524355,0.212198608928148,0.639198129472537,0.389468737081527,0.505574442560326,0.210064111429815,0.624537576405935,0.0996426552803867,0.123268033730491,0.0826276893320234,0.0558114103308274,0.0756231865714959,0.606580026044444,0.497233279508745,0.421128127449053,0.0542758327085323,0.192978206206447,0.86807993990384,0.607506469617743,0.092760266299643
"8","1785_dna","Conv","cd14_monocyte_1",567,0.00238914896575553,0.125610816572169,0.121336536371912,0.0405510962616413,0.206894126062703,0.784078460174012,0.740896891601252,0.309696610951472,0.0242515333502914,0.772276520337243,0.122153861846838,0.065096664082963,0.0560199305895715,0.0509519882294849,0.0356713770578546,0.0894446942257265,0.138847504829204,0.119602085112785,0.0442248944847408,0.17354488336049,0.561206250235472,0.361356502752256,0.306822964192296,0.157280227235192,0.548381359619911,0.0876065285463702,0.114424493393675,0.0765390179499944,0.0477954268576888,0.0527956610529747,0.551615367051412,0.200164557836899,0.277600641449706,0.0658330864344752,0.100839542716882,0.879004430336208,0.534740748850636,0.0934378483745724
"9","1790_dna","Acute","cd14_monocyte_1",48459,0.325001341345638,0.123005125710766,0.143369880895266,0.0447053681121881,0.291273936034454,0.784202110194362,0.648632457993705,0.40760578875554,0.0257786695315918,0.821866356023052,0.173660851975867,0.0543097660990546,0.0750383798837089,0.0399753503110329,0.0306574738127783,0.0498829469732718,0.247083363104673,0.181977887885603,0.0526278977352371,0.214947781556779,0.666973872449386,0.276384601589332,0.506196084149709,0.229125324862128,0.521047807756039,0.119253298687355,0.153767841894499,0.15368194578294,0.0453315766463523,0.0910834010415857,0.538213589649843,0.459063279339069,0.382232178336681,0.0613216827687843,0.147581233004206,0.79567043876645,0.65368638079039,0.0777020997694164
"10","1790_dna","Conv","cd14_monocyte_1",396,0.00160084731716585,0.151151340366806,0.0909047489839836,0.0403113645590854,0.101734110677452,0.748676486240796,0.68112788704541,0.133649691626892,0.0179678147827022,0.657834776128401,0.0728504273846394,0.0405014425785662,0.0559161285434956,0.0289513338285329,0.0279849099362256,0.0264852031178119,0.0615018688347656,0.0935423570549361,0.0400808646219985,0.165500546822645,0.517445405969505,0.296220954246049,0.216171831779594,0.140441005335377,0.393662025515352,0.0958029901850394,0.127750812976185,0.400044974212945,0.0478740646261433,0.0553924041285578,0.441255852946577,0.0864764757770202,0.118294972355043,0.0552097636435158,0.0331569612885942,0.829155674867531,0.490345997205747,0.0864362703972461
"11","1793_dna","Acute","cd14_monocyte_1",19658,0.215962647624279,0.161550031574452,0.225741679950787,0.0456578774125884,0.294913807204059,0.796410704920364,0.751051910719813,0.439158519155685,0.0317256970731484,0.839538117771773,0.324272962499916,0.131485135799083,0.0713880248609303,0.0447585178874253,0.0395130168710912,0.0689467755873902,0.292919587297173,0.161387257379789,0.0687927225004432,0.219471030839981,0.651822554862697,0.463804532576861,0.493172539930458,0.226110554858914,0.602963362081289,0.121865239879342,0.138327535362581,0.0859381097419251,0.0865366898154754,0.0909259333764947,0.675178658310684,0.514737312955662,0.441839279461215,0.0660560727223369,0.181682214854438,0.851779790671706,0.644857955772845,0.0975118826500607
"12","1793_dna","Conv","cd14_monocyte_1",397,0.00136247263043016,0.155765748224062,0.192838749676122,0.0454824927761455,0.218220158777756,0.813573255806739,0.787024884266335,0.372232056290605,0.0329233230767285,0.785341226966018,0.292809392840791,0.0706549147233335,0.0692586207937195,0.0393737008859752,0.0450225636830717,0.0641238532833399,0.178494377449657,0.143153916842614,0.063182473507368,0.221526461429964,0.599238517792615,0.462529083498609,0.389918695749423,0.226235086043804,0.620221019287392,0.122767394143813,0.168847927264977,0.107787026968104,0.0956147036808609,0.0888206394174862,0.644541553137069,0.218337712400693,0.291059447287742,0.0770261596336601,0.0934420469504192,0.862045407014579,0.628960310113922,0.110223662640248
"13","1794_dna","Acute","cd14_monocyte_1",8120,0.239641128556251,0.176025879989427,0.205697950875206,0.0562384894994094,0.322613063197271,0.730128733608582,0.629194894500821,0.452357958773398,0.030647165639405,0.82674315124305,0.369485341799802,0.15777103150971,0.0806405291805476,0.0644031862571579,0.0399505391490628,0.100086486330456,0.306531248105547,0.199756176965354,0.0618003338085654,0.245972574191853,0.687308328851832,0.352499800421341,0.570857329587734,0.283079875528932,0.551333585143959,0.112948045317201,0.118146412706838,0.112669932817138,0.064248048335634,0.11879636542333,0.521750586042756,0.517942252741596,0.423885853359646,0.05259867899383,0.193835362394117,0.853609488208615,0.549257976106983,0.0665438980557064
"14","1794_dna","Conv","cd14_monocyte_1",49,0.000280926253991733,0.212587322014377,0.163568191062808,0.0503833978788698,0.208552444051393,0.762702803919522,0.685124835593905,0.326480355354625,0.0437126895439766,0.767699035703748,0.210166243320907,0.0959827821001413,0.096759762575955,0.0498902125034335,0.0372101781481624,0.0738587466718272,0.120410617546199,0.160558416017639,0.0606698457187878,0.246575200689914,0.598371031826829,0.355255366729643,0.410104941709068,0.232114511713483,0.483861858619577,0.122037153961781,0.147300654316541,0.114105765297491,0.0558295026190583,0.108778360777218,0.53860584415677,0.158000033497515,0.270816534750889,0.0797729458748725,0.0935338141944502,0.867714508091558,0.527143784889922,0.0831093715450529
