"","SampleID","Treatment","MetaHybridLouvain","N","Freq","CCR4","CCR5","CCR6","CCR7","CD11b","CD11c","CD123","CD127","CD14","CD141","CD16","CD161","CD19","CD1c","CD20","CD209","CD25","CD27","CD3","CD38","CD4","CD40","CD45RA","CD54","CD56","CD57","CD66b","CD8","CD80","CD86","CHIKV","CX3CR1","CXCR3","CXCR5","DNA","HLADR","PD1"
"55","1891_dna","Acute","cd8_t_cell_cm_1",3426,0.0795412332838039,0.101179700446092,0.21668657063982,0.0436558927649838,0.196032119693111,0.118452018178188,0.245762376496693,0.0506333521289308,0.120281903907656,0.126155830935579,0.041216884384794,0.257976037291077,0.168243062645667,0.0572850290164582,0.054692182545087,0.0370048663311849,0.044171120792229,0.224880479721521,0.284604361542561,0.766253882540285,0.582015842880877,0.0583206988569908,0.0898357640064668,0.349347753272155,0.229643514057182,0.126900717656614,0.436466395854469,0.1840056518543,0.412768586049247,0.0993002391439015,0.0388998811204585,0.0342385753167164,0.128051076449019,0.0954813360784187,0.0204867088987071,0.823282883091578,0.189785611869628,0.17798925868414
"56","1891_dna","Conv","cd8_t_cell_cm_1",16154,0.043042899014122,0.119785367102087,0.231457351967191,0.0541364419703993,0.180837563982563,0.145285855139253,0.202900246516068,0.044902944680033,0.194343806486182,0.110868389870404,0.0402898902505418,0.137512708106303,0.153622257700667,0.0557973138498646,0.049967150787978,0.0565018764715239,0.0482480131718377,0.157383626740898,0.44797060038317,0.748516163189677,0.331536423489983,0.0646424283091105,0.0670984642926261,0.310497767728104,0.218673307222473,0.112937501200457,0.402927097861614,0.146999028350225,0.507196869671054,0.123803045580143,0.0462035703408872,0.0333775434251899,0.0903090121415013,0.312199203600235,0.0331699979695438,0.822627476551066,0.220387362008108,0.172565622251498
"57","1897_dna","Acute","cd8_t_cell_cm_1",1159,0.0152491974106626,0.0984945456118283,0.263937841477087,0.068808914415817,0.191027161599585,0.127698072290532,0.0870886099572542,0.045528611294839,0.19080486249839,0.12571364128285,0.0308479879557214,0.138921563094117,0.13062560844063,0.040058815575654,0.0431127887217251,0.0327272593509136,0.0395608515806905,0.19761860905326,0.414545020552245,0.742516141542692,0.458274098070858,0.0509081995788013,0.0634488322536253,0.284028573504021,0.250796385350631,0.126052682198928,0.384420957437338,0.137603371035956,0.429376539383097,0.068293320062569,0.0454530135392798,0.0246204499973701,0.0935714684691694,0.212302693061046,0.0203086169231376,0.860674313174457,0.238727646483698,0.263007337877426
"58","1897_dna","Conv","cd8_t_cell_cm_1",9444,0.0370019198370098,0.144783542505349,0.361076043249691,0.0752585664722866,0.226474002409641,0.126812570656341,0.0690958656879895,0.0270531772657707,0.215222460200296,0.0844852756505142,0.0276301093239817,0.0737399523421965,0.122255472196695,0.0376584561124136,0.0335570841259483,0.049473781861501,0.0680722672071645,0.150699981174078,0.621640436466372,0.733016402825135,0.382227854488457,0.0697819470418241,0.0617482896555975,0.22210324617426,0.182072114375435,0.0867417929904696,0.280664953198136,0.069096637106556,0.624081749838619,0.10951123474222,0.13185646567715,0.0338539115648649,0.104262230771203,0.517143071858995,0.0354427340548355,0.858579505322707,0.354327466020897,0.327659704170406
"59","1910_dna","Acute","cd8_t_cell_cm_1",2919,0.0246722620889013,0.103357689047154,0.211894235285793,0.0701653247472501,0.199684920202222,0.165112373905331,0.167141152768069,0.0413047419371984,0.145460566255244,0.107041328346782,0.04632367158465,0.120125611235989,0.13762200915341,0.059893084029186,0.0451953954257694,0.0910048294269336,0.0407074255690567,0.19039339047528,0.456283430197844,0.733866434181808,0.49745249004845,0.0591303702861704,0.0842053686449362,0.339676412483025,0.227628778549305,0.108084900167082,0.317998774883046,0.109140693744148,0.44315417343384,0.0754314524291028,0.0587862919807168,0.0289714900398537,0.0988139002495071,0.216496286013866,0.0270228827333622,0.861293381663175,0.254340068173178,0.268378421723481
"60","1910_dna","Conv","cd8_t_cell_cm_1",5655,0.0311585698464387,0.115344791565406,0.189815111525761,0.0609199911704245,0.21912133107351,0.151587865986772,0.203235999775773,0.031180064017385,0.200686070245261,0.0797163823831835,0.0507706394160606,0.103441170463571,0.121197128055581,0.0576775207476602,0.0430603585295265,0.0910635999401102,0.056190089935614,0.138861840852078,0.607078754774099,0.707684501459748,0.37536228682559,0.0684379103115684,0.0690497943902887,0.331887178660103,0.241678760926485,0.089533027630359,0.241298991870005,0.067080739184439,0.570840828289065,0.0988719241388049,0.0470962028780227,0.0275958675510441,0.0806633657546639,0.493378209679907,0.0338993774490791,0.858285911849132,0.268140518218323,0.221130542461832
"61","1912_dna","Acute","cd8_t_cell_cm_1",2486,0.0231171946921582,0.0863927497864072,0.20182264659801,0.0571081238204304,0.180488644429107,0.165537270594033,0.173419153888466,0.0518258895730405,0.116058877894503,0.121590234125694,0.0418620621000464,0.126549444074462,0.170373882920035,0.0579355112412982,0.0414476287603744,0.0617876300618825,0.0472354131762703,0.207715921479637,0.335236558780698,0.740191216307353,0.523980617180382,0.0639124763706603,0.0827565341207631,0.353597763116431,0.182907777692845,0.122658401781956,0.370195308148142,0.144914666913462,0.371443684504614,0.0688056308548393,0.0665129564663293,0.0287476677849663,0.128162147777299,0.190590392431099,0.0204488658922874,0.861149709995419,0.238398482739081,0.286852318763624
"62","1912_dna","Conv","cd8_t_cell_cm_1",6678,0.0256491012444308,0.0991680577365035,0.160923384852958,0.059056679886094,0.149573513828835,0.155954973030334,0.16988496948439,0.0533405101590672,0.0880310043724493,0.117515139177035,0.0447552107705693,0.103246367204679,0.172730283123262,0.059639685219204,0.0451856562917236,0.0512683757987937,0.0491000012266955,0.172547331104894,0.356562469699606,0.722632931541193,0.394609797470292,0.0644507149831749,0.0717924737174311,0.34519016294099,0.152293579835788,0.128240133648305,0.395358309793361,0.150452444533645,0.401267766813447,0.069079128544036,0.0385358284164861,0.0262913698863497,0.135803840301276,0.287217191840822,0.021868885314833,0.853263288668675,0.24410284824299,0.239775800419674
"63","1914_dna","Acute","cd8_t_cell_cm_1",921,0.0149875510569397,0.0803690706352395,0.248407347526573,0.0622268515325614,0.187652446956593,0.153934252604225,0.123444434656699,0.0385687887553827,0.229218837990089,0.0988179254813096,0.0318876602460208,0.0863063900779576,0.133814552516876,0.0551144296252769,0.0354628269304777,0.0686981558794491,0.0560584435509452,0.174276041751051,0.490631636756116,0.715259365699255,0.471606993697,0.0887968828249087,0.0722890586189081,0.316633898778525,0.21142423548241,0.100148063593325,0.26013225846517,0.102079409189878,0.540228953129645,0.0924274588021806,0.0607164862041799,0.0351064002504421,0.117082398481995,0.286279147399958,0.0283739465460495,0.842254479377876,0.236544918018057,0.232998713651081
"64","1914_dna","Conv","cd8_t_cell_cm_1",7694,0.0261490776111693,0.102119645905935,0.197697818725308,0.0654624024832534,0.212644478750142,0.127684670463535,0.0943403859278257,0.0326814844105561,0.278077704255683,0.0761595382051291,0.0359112897024624,0.0693182859910122,0.134047601655161,0.0508196116271462,0.0396002457214289,0.0792994628407681,0.0970260214750815,0.139345055595823,0.688510122590112,0.700326223947031,0.340519118650284,0.0897524274375893,0.061237136349976,0.308350287041234,0.23081399945696,0.0931890534294939,0.227793941255569,0.0556509609899111,0.696236741566619,0.130809783574833,0.0432102252211087,0.0339753858384278,0.0742383143900846,0.582655331679858,0.0477831423880647,0.84215453364348,0.230138998815033,0.259863482547294
