"","SampleID","Treatment","MetaHybridLouvain","N","Freq","CCR4","CCR5","CCR6","CCR7","CD11b","CD11c","CD123","CD127","CD14","CD141","CD16","CD161","CD19","CD1c","CD20","CD209","CD25","CD27","CD3","CD38","CD4","CD40","CD45RA","CD54","CD56","CD57","CD66b","CD8","CD80","CD86","CHIKV","CX3CR1","CXCR3","CXCR5","DNA","HLADR","PD1"
"1","1758_dna","Acute","ilc_2",90,0.00156087408949011,0.500308745062036,0.0185403054356303,0.144269969583944,0.0548676542973965,0.187900504291955,0.0951367957628224,0.0525653740318094,0.600369655456703,0.0577563976712586,0.0323016829117566,0.0328443303766714,0.727704084692628,0.0248475854801029,0.0239311653198497,0.0380302897592077,0.1806394320472,0.556134748205181,0.0312240779495192,0.0871403175910697,0.150702808653732,0.020694734720382,0.147672916904812,0.312464176954948,0.196744289474504,0.0912262961041731,0.0694419727838034,0.0336154994291158,0.0097101979074906,0.0730416251193762,0.025423694031148,0.00742500601307183,0.0231155745102762,0.0389403071889136,0.0156559767170245,0.831399879495895,0.0464603032210847,0.00628532923288919
"2","1758_dna","Conv","ilc_2",159,0.000742210292916326,0.549483636058839,0.0389605316719904,0.312003291457703,0.0631827873894866,0.214048713414862,0.110169028707641,0.0322531668839813,0.593940143272243,0.0533813015778421,0.0355161384699835,0.0310357965865581,0.795621489480055,0.0269545844065506,0.0298477355439511,0.0379646494508183,0.259779826831796,0.597365764726057,0.0416552395807955,0.0726077943090982,0.142910566715467,0.0322287812452145,0.141848625042714,0.332136207306748,0.228766425777359,0.0973034728429548,0.1155946479745,0.0452440059938505,0.0151216549971018,0.101161549362872,0.0137944784869049,0.010931636986749,0.0269683344220842,0.0656324571030759,0.020737822047598,0.827680368776656,0.0509393037763802,0.0134995776753206
"3","1760_dna","Acute","ilc_2",192,0.00213691860788657,0.451160337616639,0.0788151772414747,0.143276561020091,0.053640617855342,0.219506795088165,0.0943376992806207,0.0252830577157589,0.487153203298336,0.0447427806926759,0.0269862446859257,0.0416673828798586,0.742940839918489,0.0257825829515745,0.0225485861362565,0.0715047206527334,0.214992953794531,0.596894298076499,0.0286419710373606,0.0294439276201014,0.121410174245298,0.0177500788442496,0.116115955817493,0.223617561681965,0.174599019799167,0.0835770941836711,0.0685182544389995,0.0679570201617403,0.00858129720250792,0.0760929730587782,0.00939788463190302,0.00761716304733838,0.0185192045986456,0.0406405750553822,0.0169688852085699,0.843568352567511,0.0501793194115345,0.0146410256198854
"4","1760_dna","Conv","ilc_2",178,0.000973566041141369,0.51203138874602,0.0717162402223963,0.238092644684241,0.101220957863148,0.227581163004829,0.128174822688013,0.0226896904647486,0.566476945140265,0.0414243833194401,0.0213133416105938,0.0498209534492903,0.795360066154257,0.0289516375603696,0.0291409497231416,0.0739730557736472,0.272480471973756,0.663693866099475,0.0512039621222881,0.057616634148629,0.137371599621381,0.0227682611761726,0.117621499417248,0.26772546158607,0.225626097779521,0.116660138712532,0.108878959518017,0.0576731572367927,0.00738327694724843,0.0898599031261308,0.0116691776614403,0.00769203560796909,0.027152600674116,0.0565558818675075,0.0184892049801038,0.838559474074778,0.0687772515219516,0.0150319851485126
"5","1773_dna","Acute","ilc_2",8,0.000158538277085274,0.528219797552904,0.0425572209288617,0.351597819559172,0.0796117105517627,0.0991334093777808,0.0752307098950844,0.00253336598360847,0.667925966321197,0.0447360857765118,0,0.0287255016018129,0.609876633285569,0.027124582127116,0.0041285696825786,0.0542030822194364,0.104244679737034,0.519672002472263,0.0586765122019507,0.0710577494432409,0.126948237863238,0.00778060956410431,0.0827186412812143,0.271420121497564,0.306396491946468,0.061778694698618,0.0786177260916217,0.00625434114714809,0,0.0571758063129983,0.0273478312500743,0,0,0.0449917614199403,0.0103753188846505,0.840956292467487,0.0152361994151982,0.0149725667464685
"6","1773_dna","Conv","ilc_2",35,0.000160292373288879,0.693101149089438,0.173602739062405,0.234018580725429,0.0853533051855505,0.15764086820425,0.0912445109343729,0.0305360983628775,0.642996727805483,0.0279722801169532,0.0216725042469948,0.0162507638881444,0.798675360496672,0.0243533912445693,0.0358570878248369,0.0264653943677797,0.26729974465564,0.562400466831089,0.0570149732194231,0.130639129117479,0.124103881063867,0.0146619777208194,0.141017869125743,0.297348360850388,0.240194389625858,0.0648745929344478,0.122007119348028,0.0380741883085596,0.0177914240006513,0.171104480684114,0.00910194328179567,0.00918668394973547,0.0199856593401196,0.024071889938561,0.0117981635589181,0.842320116090534,0.0665789633409583,0.00790616914861307
"7","1785_dna","Acute","ilc_2",59,0.000644154029238042,0.396332580736811,0.0457749975681122,0.206757987128082,0.0524716626512648,0.251730736407271,0.14291666776183,0.0443643122013126,0.514396224133646,0.0440467238981693,0.0193793992526672,0.0409327706818494,0.73974123311574,0.0153325699490523,0.0142625424274945,0.0298539330396121,0.228733702645685,0.702486766999727,0.0404319950602626,0.0969896618749706,0.187108816711726,0.0186424239557866,0.0708702845679691,0.26003966461447,0.32662032427969,0.116892916008501,0.0573827287430991,0.0234050684902773,0.00750903749848501,0.0500967285152637,0.0148934086234911,0.0179158877101489,0.0160766493336532,0.037323895362069,0.00811875422574214,0.837427365925777,0.0592320930564281,0.0104877938856944
"8","1785_dna","Conv","ilc_2",83,0.000349734328320475,0.426435065901709,0.0448037078975548,0.156929218112719,0.0682308033340795,0.259171170254286,0.18983881544114,0.0213855646982683,0.468839813180428,0.0426744090531928,0.0246078983129952,0.0262335760290892,0.693105222295903,0.0210682963751128,0.0228095011990238,0.051757653815042,0.206402283355422,0.683724050035588,0.0268571062367681,0.0615180916701628,0.167516994145541,0.017193809130468,0.0754950939120455,0.300790160986513,0.313318501472662,0.136755743060059,0.0908216349469829,0.028853967171518,0.00586462728874166,0.0851345567025389,0.0176070608508841,0.00651601357128146,0.0189627398754401,0.0836218621328805,0.0137894011464809,0.840477024528645,0.0580683906301148,0.00936159659880619
"9","1790_dna","Acute","ilc_2",196,0.00131451872518511,0.356666832563182,0.0665212484126315,0.252835613044054,0.0582926901368305,0.225415372701359,0.11939964805628,0.0753917864747937,0.529658758895004,0.0354194326932356,0.021623242926786,0.0322102298618732,0.645122104169332,0.0196661145681396,0.017994688964786,0.0468334035832062,0.182183729737127,0.648345048819202,0.048127043460367,0.0391165098028634,0.107791968609548,0.0190802225445314,0.0756052433507878,0.275738225053806,0.271732844877835,0.124712339168813,0.0691944283341626,0.0252501829133435,0.0139016213034165,0.0605513244849059,0.0165342743369094,0.00778528635687029,0.0118547697454416,0.0380738774648504,0.0108157803225283,0.789040547007698,0.0672869878259736,0.0181965887966073
"10","1790_dna","Conv","ilc_2",286,0.00115616750684201,0.493052684000733,0.097887969559582,0.321150348677638,0.0827020566809221,0.266642274619944,0.136039072486027,0.0296109670260485,0.598108351643805,0.0465484110595613,0.0250569460093676,0.035765465150906,0.762634762463602,0.0205264196467813,0.0256581799697419,0.0362623602137638,0.279523705633945,0.720438749645348,0.0365127777649519,0.059060157865405,0.122456197176787,0.0244646565936903,0.096946686862759,0.302185868239151,0.287516455722253,0.131491146079962,0.12349957397313,0.0372496869952996,0.014478675962979,0.104408947879767,0.0170859610405804,0.00726238817300785,0.0205974359661552,0.0945723086436976,0.0108002038320874,0.776184149559569,0.0550694927121126,0.0151941521797445
